Affiliate_id,Count,Name,Overall_percentile
1303,1,Simone Guenther,64.4655
2394,7,Jill Schooler,85.9457
4511,12,Rachel Stetson,96.5831
1651,15,Tricia Gilson,86.8494
19698,1,Maria Fernanda Werneck,51.7128
20440,5,Corlia Viljoen,9.5421
6526,11,Christina Herbers,9.1745
18141,1,Susana Montero,58.2764
19835,2,Jennifer Okpolua,38.4939
10725,27,Lynn McCafferty,94.5109
5368,3,Emma Demir,61.8944
17264,5,Dana Serrano,94.3969
2695,14,Madison Farley,93.6892
14617,1,Isabella Kinder,23.8131
21027,3,Ana Gabriela Ronceros Orbegozo,77.5428
12374,5,Yael Mayorchik,86.0657
4789,1,Latrice Brenson,42.2966
7211,6,April Digiannantonio,99.1663
19718,11,Lydia Dietachmayr,94.0129
5337,8,Katharina Rüttger,85.3588
501,12,Kenzie Stewart,97.5187
19019,7,Ines Broquerault,84.8203
15018,13,Kelly Hayes,98.0969
6038,10,Janelle Goodwin,89.8641
12644,2,Wendy Schoo,53.4614
3484,1,Sanne Klomp,53.5097
15975,5,Cheyenne Skidmore,93.9904
19246,14,Elodie Guilhem,94.0051
12915,28,JoBeth Hite,95.5267
9547,14,Allyson Duckworth,99.2647
18643,7,Kari Pflanzer,70.2343
10324,40,Esther Josephovitch,95.9591
19920,2,Camille Mesenge,54.7922
20071,16,Giselle Barbosa,96.5529
4278,1,Christiane Palmer,70.4432
9486,2,Ruth Frühwirt,6.3928
19420,5,Lauren Hebensperger,91.9984
5493,5,Amber Knickerbocker,98.2385
5706,12,Elma Ducic,99.3311
2844,1,Anna Grosz,6.7855
16907,24,Tracy Wong,88.9691
261,18,Tarelle Osborn,95.1098
17764,3,Samantha Rowano,71.4927
13522,15,Laura Draycott,97.8708
18023,4,Sadie Lyman,71.535
19131,9,Raywyn Maxwell,96.8601
14293,13,Sarah Traoré,93.0618
12753,17,Jelcianne Sobreira,73.0782
15158,9,Veronica Pearson,8.1258
9623,9,Anni Olkinuora,94.7473
17788,3,Sara Alicia Fernandez Costas,99.8438
8465,10,Dawn Hussey,72.0105
5992,7,Thelma Christoforou,99.7549
11546,7,Synne Ripe,98.5466
15210,1,Manuela Ruocco,19.2845
19638,11,Leonie Solia,98.6079
18521,11,Kristin Wood,94.0681
18131,1,Tayri Angulo,10.2455
4166,5,Avigyal Sehayik,87.7849
9519,22,Amanda Cummins,95.6449
19129,21,Christina Kulchinski,98.2583
600,33,Jennifer Nobis-Dancer,99.9189
16135,1,Fabrizia Monelli,86.1632
12947,4,Katie Hogan,95.2937
20293,4,Sophie Menghetti,93.6046
2141,1,Carole Nasrallah,74.2355
8871,12,Jennifer Heether,96.0886
10554,8,Emilie Moreau,94.4358
7548,2,Melissa Saul,83.7578
17673,3,Lucia Giorgi,68.4754
4119,18,Janelle Shafer,99.9327
2629,1,Melissa McKinney,94.4798
2289,31,Stephanie Brennan,98.374
12403,16,Marina Lima,95.6648
4223,1,Jennifer Verworn,60.8648
14568,4,Silvia Bolaños,76.7954
1524,14,Rebecca Fuselier,99.4692
5764,21,Simone Arthur,99.855
12658,6,Fae Lester,96.3975
311,10,Crystal Willis,93.3871
10602,17,Laura Collado,96.1403
18081,10,Allison Jachowski,98.4214
5885,4,Helena Gissle,92.3998
5824,1,Kath Heenan,20.1942
20568,15,Marli Ponce de Leon,90.8816
504,2,Christie Duckett,91.8595
12842,2,Nicole Dixon,94.8397
8454,1,Rebecca Zimmermann,10.1437
4217,23,Isso Shimamoto,93.5882
5326,4,Heather Czyzewski,80.227
10416,10,Valex Taylor,78.361
937,7,Aimee Allen,69.3169
13325,2,Faustine Quievre,53.1006
12503,5,Marta Meras,78.809
10437,4,Deenah Deliman,81.6373
17350,9,Marta Rocha,87.5251
16653,17,Amber Koehler,77.4988
18339,4,Frederike Feigel,96.3906
18362,10,Patricia Mesa,84.45
16033,10,Kelly Holinshead,75.5491
7858,13,Emily Kuhr,86.5637
16384,19,Rowana Lashmar,93.2818
8953,14,Alicia Watkins,84.4509
13484,11,Kayla Hardiman,98.8193
8511,5,Katherine Bogantes Chaves,98.6864
19035,5,Claudia Cote-Sakac,9.6871
7385,25,Dina Floissac,92.4378
8271,26,Lindsey Blair,90.4699
6985,5,Megan Enge,61.475
12631,11,Karla Wolford,99.7765
17083,13,Josie Mitchell,55.2307
10490,12,Genevieve Adams,80.5921
6733,8,Anna Karolina Koumoundourou,95.6734
7690,9,Marine Cousin,74.2735
14074,2,Ali Wehr,54.8526
204,14,Jade Mellor,90.3025
6224,2,Amanda Smith,41.8099
7179,2,Daisy Hernandez,38.1651
9128,11,Sophie Simon,99.0066
19833,3,Marta Roda Garcia,52.6466
8533,30,Corynne Francis,99.8231
8767,7,Tressa Cabana,94.157
2314,9,Alicia Unkrich,97.0578
7069,13,Rachel Valoura,99.4243
20194,6,Rafaela Portilho,85.7489
14780,15,Charlyne Sonnerat,88.5556
2386,2,Hannah Vanarsdall,92.6647
20811,9,Bailey Lovett,95.8538
14598,8,Kimberly Winfree,9.9737
7121,23,Maddy McGlashan,96.3872
18937,2,Inas Ramadan,56.2586
18893,7,Marrell Bozanich,87.6097
16169,9,Cara McLeod,8.8646
8668,17,Vicky Validakis,9.4325
10403,11,Yvette Zabala-Garriga,87.9109
10093,8,Belinda O'Hagan,8.4063
16221,52,Aoife Burke,99.5702
19187,2,Karolina Kurzbauer,88.6385
18651,5,Samantha Hutmacher,95.1228
6789,4,Amalie Bjelland Livingston,71.8345
13295,16,Laurie Clément,98.9091
16965,11,Kelly Knutson,93.2352
15968,22,Tahni Lawler,92.3005
14142,5,Yanni Zwaagman,91.3123
19293,7,Retha Heyns,6.486
9922,10,Beth Graham,61.5389
19750,12,Jolda Maëva,54.9933
9192,13,Cierra Morin,9.5214
1032,8,Wynter Lightfoot,86.5438
19430,5,Reicela Heinrihsone,49.8598
3028,6,Deb Collins,60.5472
4292,13,Kalea Sebesta,73.8592
15384,23,Hannah Candy,9.9797
7104,33,Kolson Lamb Casey,99.8973
18884,12,Taylor Flynn,99.6099
20483,5,Denise Santos,85.0982
7989,12,Deborah Stokoe,93.8428
431,14,Jenn Garbick,92.7907
7193,13,Melissa Doll,99.9163
6056,22,Tee Southerland,80.504
6314,25,Claire Coate,98.9695
18485,3,Alicia Allais,78.2471
9514,4,Robin Jacobson,82.597
11019,11,Kathrin Preugschas,95.8952
9556,1,Sohyun Park,62.5832
4360,21,Maria Trahanas,9.8477
1475,4,Caitlin DeMeyer,89.6707
16168,9,Priscilla Maume,85.7999
18489,2,Olivia Bélanger-Mathieu,6.0907
9167,19,Adina Lesselyoung,98.1444
19401,1,Natalia Moltó,71.938
18006,3,Eunji Jo,64.5553
8032,9,Robbie Matzen,8.7248
7189,1,Coraly Lopez,35.2712
5827,23,Aria Perez Theisen,9.4817
16762,9,Jessica Garcia,74.1423
17223,8,Renee Wright,6.9771
15994,2,Yun Hye mi,39.6522
18660,7,Mia Rapolla,96.7523
450,8,Minneah Holdridge,85.8689
18832,6,Christina Merlo,98.8815
18501,7,Makayla Nipp,85.0835
16320,2,Sarah Dibb,9.9322
8015,14,Claire McGlynn,97.1173
6336,1,Katelyn Burch,19.6833
13732,8,Jamie Bell,96.0333
11589,2,Ana Guttierres,85.5168
2313,10,Dani Myers,91.4789
16363,8,Cierra Crowley,99.6254
8676,14,Alena Christiansen,95.7753
16242,7,Kylie Lamerton,85.7507
20671,7,Hester Lowe,99.565
13017,16,Adrianna Gozza,79.2543
3784,5,Bernice Wellsted,92.7718
3857,13,Alexare Hervato,96.2439
11232,2,Tiffany Yeager,68.5876
4583,12,Elizabeth Emberley,9.9892
4749,14,Janna Smith,97.7206
12156,2,Sarah Elliot,15.3826
15540,4,Megan Hall,49.3264
20401,2,Ariana Bonilla,41.374
14372,18,Nathalia Domingos,92.4904
12340,16,Marie-Emilie Perreault,99.7221
651,37,Brittany Dunay,98.0589
5348,2,Anahit Khachatryan,80.9813
12245,4,Nikki Barnard,88.3476
17693,13,Cindy Brodie,97.8061
284,15,Jennifer Corsini,90.2602
4129,4,Sarah Peters,53.943
10155,8,Megan Lisa,61.6942
13820,16,Julie Lahausse,87.167
12699,1,Roberta Superina,84.9273
8144,8,Isabelle Hawley,82.2647
18523,6,Brunie Maud,67.583
12814,31,Ellen Jones,99.0584
12745,18,Ophelie Fuseau,85.4011
19926,12,Kelly Bryant,76.0877
17154,19,Sandra Hurtado,9.4774
18301,27,Marnie Sykes,99.5391
20573,4,Laya Vaughn,75.0235
14177,17,Miranda DeMark,95.6311
18218,5,Alicia Parker,68.9017
8145,6,Kendal Schroeder,50.6426
5374,3,Karin Ullén,88.3891
11429,5,Benedicte Haagensen,95.0494
17746,12,Sophie Grant,96.117
14588,1,Kelly Clarke,40.1053
18142,8,Monica Faverao,47.5597
7173,12,Rachel Ruggiano,90.0539
12292,4,Barbara Oliveira,64.1117
18843,4,Donna Fleming,78.0434
18684,8,Vera Immink,8.3865
20451,10,Chyna Cho,99.9767
11047,9,Dora Carias,62.9146
12516,7,Alexandra Ojog,96.1964
1533,10,Leslie Johnson,79.0075
7468,9,Ashleigh Scruton,72.1089
126,16,Brooke Bergeson,97.6136
5629,6,Elizabeth Moore,96.1239
14774,3,Anja Roll,64.3266
17239,10,Domenique DeRosa,94.9476
12382,4,Sarah Browne,56.2189
13672,1,Zuzana Tencerova,96.4623
15768,8,Anna Quist,88.8396
14778,16,Hollye Henderson,99.7281
18566,3,Erika Pugh,48.2415
5754,11,Beth Romero,97.7828
3685,3,Lorina Papalii,92.6397
2822,18,Paige Ringuet,87.4147
17356,4,Christine Anderson,94.5488
15456,14,Joyce Sanches,99.4787
20656,1,Ulla Simanainen,98.2359
14214,4,Maria Ewest,63.0967
14396,7,Michelle Heller,83.0864
12408,9,Amy Kimsel,96.9844
3734,6,Jaclyn Hawkins,79.1214
17131,4,Jolene Taylor,44.8815
18806,1,Kamilla Lipski,64.381
13997,5,Amy Klein,83.5351
12254,14,Emma McQuaid,99.9853
18075,3,Jackie Rogers,9.94
8252,9,Leticia Leite,97.8527
3381,8,Johnny Lester,92.4308
12433,9,Marjolaine Brêchet,77.0103
19556,6,Jessica Klein,82.1059
18192,10,Shaini Phelps,6.6388
9954,6,Ashley Nolan,97.6395
7929,18,Culley Wilson,99.521
4474,3,Lauren Corarito,71.1872
4871,8,Bridget Brown,98.9876
19001,1,Elena Roman,52.9651
8069,8,Renee Kawecki,9.7709
19184,9,Taylor Hulsey,87.4069
19676,33,Cortnee Chillman,88.3537
3511,9,Angela Marinez,89.7182
13536,1,Ingrid Kroon,27.8333
20888,1,Heidi Higginbotham,39.8973
3469,26,Carissa Mueller,99.5339
223,10,Tenee Soriano,94.3943
7299,4,Amy Fischer,77.0302
13404,7,Mikaela Nordin,83.0415
16020,11,Kelly Bartek,80.0155
2013,18,Aneta Pustorino,91.1078
12296,9,Gina G Gonzalez,83.6335
11125,2,Jessi Larrison,74.2433
18209,12,Kellie Orreal,92.058
4960,1,Jennifer Arensberg,76.514
2303,3,Jessica Elliott,86.7113
15040,5,Justine Boullier,92.0684
18177,2,Alessia Rigon,7.9368
17279,2,Saskia Jerominek,9.9046
13857,4,Karynn Marchal,61.5294
6725,2,Cristina Marín,84.7081
3190,11,Thanitnan Fasaton,9.1805
2993,8,Davee Deaton,97.6386
875,17,Ashley Gasparini,97.9735
19212,2,Marissa Sauble,4.4086
9219,6,Marie Nicole,83.6914
7681,6,Elisabeth Bosse,84.8677
3119,2,Amber York,8.0991
636,15,Ashli Bruder,92.1106
16633,1,Mercedes Platero,85.6626
11925,16,Sandra Mikkilä,91.1198
895,14,Rachael MacIver,9.4437
5627,2,Ginae Call,11.2812
15504,2,Karoline Rezende,93.9533
17115,8,Dana Pancoast,99.3303
16636,1,Brunna Alcântara,63.7173
13096,6,Aeran Shin,78.5604
9119,3,Caroline Hardy,93.0842
9646,23,Kristen Graham,99.4666
19987,2,Maylen Brito,94.5221
60,23,Mirka Haapasalo,99.3553
7224,5,Sam Cahill,86.1097
10880,13,Rhiannon Roberts,93.2879
3590,14,Savannah Matyas,92.6345
16855,3,Doeun Seo,78.7373
20091,2,Nicole Cambal,35.4723
12081,10,Liz Persitz,97.9701
20527,3,Amandine Chatelier,92.8054
19262,1,Jenette Krejci,30.5459
10399,7,Youngeun Yoon,75.6095
13533,6,Beth Wengert,77.9217
8471,12,Carlie Janowiak,77.4255
14248,2,Maike Roos,81.2109
11255,11,Gail Hayward,9.1891
13958,2,María del Rosario Ibarrondo,77.7526
7650,11,Vanessa Jansen,84.2722
1589,13,Cheyenne Rahn,97.7551
11854,5,Teresa Lupus,94.5402
14295,4,Kristine Safranek,88.2717
17241,3,Caitlin Osman,55.4188
19642,3,Rebecca Allen,92.6233
425,10,Rachel Kronyak,84.8859
16219,8,Ainhoa Tollinche,91.6515
2521,35,Casie Ludemann,93.6901
12261,9,Fabiola Gonzalez,87.6002
9288,12,Laura Hilton,87.0582
4498,1,Erin Mullins,75.9444
9821,10,Emily Hammer,90.4976
736,20,Christine Middleton,99.4399
12161,3,Carmella Teeter,32.5094
4208,1,Mella Shortland,55.5077
20242,7,Bec Glenister,98.5474
20557,7,Monica Ciarniello,84.2083
12808,13,Michelle Laning,79.6073
3395,24,Katie Falkowski,97.529
13435,5,Jourdan Sexton,67.2498
10569,1,Hanna Kim,40.8052
6690,31,Jacqulyn Stewart,97.3521
14672,1,Kamila Takeeva,70.7936
16183,2,Rosie Hernandez,7.375
13056,6,Dustenn Beard,88.7343
15413,1,Juliet Falchi,64.6261
7084,1,Brenda Ceballos,68.5367
14564,3,Sara Koch,56.9844
18608,4,Tania Moura,77.8216
8962,4,Sanna Poskiparta,45.5021
20456,3,Sarah Laviner,84.6994
8216,45,Courtney Williams,97.3823
7636,1,Amy Lorenz,80.0518
7539,19,Brittany Uribe,97.6291
18732,19,Rebecca Torres,98.6338
14809,20,Clara Silva,80.044
13861,1,Rebekah Myers,60.0319
4586,4,Bryenne Albright,9.5266
20914,3,Marie Gire,45.9397
12287,11,Holly Holdren,85.1431
11743,15,Jana Eastus,83.2098
10822,28,Lindsey Wehseler,99.5926
9913,8,Mirja Janssen,98.0279
20379,1,Ana Ferrero,74.0482
2111,43,Kara Stadshaug,94.1095
7958,9,Brittany Cristaudo,96.6202
19206,8,Danielle Colosimo,92.0925
11966,37,Velvet Minnick,97.17
6695,5,Paula Alcalde,87.8557
19249,4,Ina Mudlack,79.5158
17972,8,Erynne Scherf,96.3112
2785,9,Karly Foret,87.5778
14858,1,Tatiana Gill,79.6375
16319,1,Marina Magatão,72.4766
846,11,Candy Abati,77.6775
17701,2,Renata Morelli,42.6617
17877,2,Breanne Vugteveen,88.9095
13898,7,Antía Fernández Pintos,88.1768
15201,1,Paula De Tena,89.2616
14895,1,Ylenia Scodino,31.188
16462,23,Jordan Tackett,93.892
17044,1,Jackie Kelly,76.193
13048,5,Guinam Shin,87.9783
5909,3,Naomi Ducharme,54.5419
20792,3,Hargun Shergill,6.4066
19120,1,Katy Cobb,82.1421
161,24,Shana Maldonado,95.3765
12231,1,Jubilee Vera,20.87
19423,1,Nora Warner,52.7493
9736,2,Brooke Gause,94.5963
8341,1,Hélène Spitalier,26.4782
1565,26,Elyse Umeda,99.2724
13551,3,Tiffany Chappelle,72.8227
1956,13,Carolyn Sainty,79.4986
10890,3,Meagan Lacy,94.1777
998,15,Anna Campbell,91.1656
12926,3,Laura Watson,84.5881
8194,39,Kelly Sullivan,94.8336
7626,27,Anna Ylitalo,90.0859
19241,14,Marte Wilhelmsen,91.5324
932,10,Lisa Wittmer,86.0208
6874,23,Katie Wreghitt,98.5483
2250,21,Rachael Donovan,97.1113
4937,8,Joy Strand,95.0278
8105,7,Stefania Malinverni,89.1943
2005,29,Morgan Seger,99.5296
20878,2,Tricia Bauer,90.7806
11488,1,Janice Wagner,25.4425
9693,3,Lauren Fox,87.6986
7503,1,Marta Ferrándiz,19.2742
7725,2,Maria Astashova,96.7738
4335,14,Johana Ramirez,90.0255
21020,5,Emma Butynski,8.1828
20107,8,Krissie Beasley,83.1752
20714,1,Martha Bases,57.2865
1312,10,Tiffany Perez,92.2401
18777,22,Kasey McCormick,98.33
3640,3,Kaitlyn Kermisch,9.5905
8874,9,Stacey Motu,84.8349
1547,15,Azaree Lintereur,98.8435
10736,1,Sonia Petrarca,98.7736
14569,3,Angela Soultz,81.469
1350,22,Jordan Heidkamp,89.9866
16901,26,Sian Percival-Edwards,91.6118
14251,4,Martina Bruehlmann,94.6179
3172,12,Shannon Weir,90.2291
16127,3,Carla Diaz,75.8702
9769,30,Taylor Page,90.098
6130,13,Julia Taylor Hollis,93.5088
13736,3,Jill Boyett,83.4169
17864,1,Valeria Dominato,75.4266
12142,1,Genevieve Du Toit,82.2526
13402,5,Cailie Courtney,95.5673
9106,24,Lacey Thompson,97.2494
20869,1,Johanna Bisjo,89.064
3687,6,Crystal Hummer,76.6711
1253,3,Lindsey Brickey,85.3027
19459,4,Megan Kunkel,87.3292
19829,4,Tayac Elodie,69.0148
19033,7,Lucia Falla,88.2052
2905,10,Katie Rebstock,96.3164
16147,3,Uyara Pereira de Maria,78.0313
5504,8,Rhea Black,86.4696
17513,2,Brooklyn Clasby,6.4428
13470,22,Clara Zwanziger,93.1291
19875,4,Ivana Vasconcelos,6.272
18617,6,Marcia Ghedina,93.3483
21052,2,Cara Osceola,59.0791
3137,23,Nicole Kukieza,95.5163
3205,7,Brooke Rooney,81.8979
11228,20,Frances Mcsoley,91.5358
427,10,Caitlin Fong,89.1451
6329,3,Hanna Ortego,93.2637
11920,4,Amy Gebben,81.8936
15919,22,Nancy Bedard,99.2854
15474,6,Maren Lochno,73.7177
12443,5,Heather Villa,94.9363
7629,13,Tracey Herholdt,86.9849
17981,11,Hekla Rún Harðardóttir,86.9175
9748,1,Elena Demou,53.4985
2390,12,Jacqueline Aumeyr,95.7312
1368,17,Olivia Scott,94.9881
17913,5,Nastassia Kaddour,79.9741
15334,5,Kezia Schneck,76.6193
8388,6,Aíla Ribeiro,89.4463
13323,2,Maruschka Albuquerque,25.6341
18039,9,Brandy Clark,91.327
876,2,Cathie Apple,60.971
451,3,Ting Woodman,70.7125
12286,13,Whitney Bennett,91.7766
1237,7,Melody DeGuzman,70.898
6649,6,Kelly Parker,90.6797
20585,1,Jayne Lo,18.7658
14196,4,Pollyanna Bezerra,88.0361
15306,6,Cathleen Kästel,95.2402
3265,13,Laura Wilber,89.8313
18987,2,Sarah Mather,48.8733
17705,7,Rachel Le Feuvre,9.8753
7915,2,Morgan Bigelow,43.1856
8675,10,Raquel Cardoza,8.2009
20202,5,Morgan Farris,98.9445
14803,3,Stella Rodrigues,63.0225
2371,1,Kate Kozicki,31.7136
2026,31,Jadzia Truszkowski,99.9793
19419,5,Rita Hanrahan,71.6325
17505,1,Carrie McComas,7.5925
6957,2,Anna Weigand,98.8374
19023,8,Lisa Wynkoop,96.4277
520,3,Laura Elber,65.0818
1425,9,Lauma Berzina,93.2749
15691,18,Tata Rebane,99.5236
16956,1,Erica Sempio,19.6159
18003,2,Rita Maggio,84.0746
9875,2,Tracy Tufnell,75.1677
4959,6,Alicia Albers,66.5231
8154,8,Renee Hansen,90.1782
15638,10,Haley Scornaienchi,98.2022
10556,28,Alexa Sandoval,96.1265
11300,9,Rebecca Bilodeau,78.3981
2087,11,Krys Kaminski,99.2621
11764,15,Rebecka Wargh,98.292
1324,21,Kinsey Caldwell,99.5883
16743,9,Melissa Merchant,86.7242
13413,11,Paula Frank,93.7315
18719,2,Marta Sikora,90.2127
16971,13,Melissa Lozoya,9.77
2834,10,Emily Lefebvre,9.0882
18793,15,Rachelle Verkaik,91.3779
8847,15,Patti Ceba Tejedor,94.718
2456,40,Bethany Quist,99.1568
18926,3,Elodie Peyr,75.3575
5740,2,Dokyung Mun,8.925
3814,2,Bobbie Sage,59.5495
18292,6,Siri Christiansen,93.0799
11036,19,Lady Seeto,96.5408
10234,10,Jessica Hsu,88.8707
20125,1,Mayara Couto,34.2131
13819,3,Hayley Jaeger,88.8249
3663,32,Kate Kennedy,99.874
7074,26,Jenny Seitter,98.1599
19819,5,Mijin Kang,85.5608
11616,19,Julia Larish,97.4306
2158,9,Haley Lohr,91.346
8094,1,Aurora Cabello,95.7744
9180,17,Siobhan O'Neill,97.5213
3946,5,Ashley Jones,89.0838
5452,6,Natalia Testai,83.4445
20820,2,Kim Worden,59.206
6775,14,Rene Hooper,97.0284
11002,19,Synne Samseth Bjerkelund,93.8808
7654,6,Clothilde Scioscia,93.4294
7015,2,Cassie Edmiaston,86.7648
18459,19,Chelsea Holcombe,97.3676
5109,14,Marnie Gerold,76.6366
119,7,Kristine Telfer,95.6544
16899,1,Jin Lidan,92.676
2030,2,Kelsey Fink,87.3706
13288,2,Andrea Alves,62.3225
17056,12,Samantha De Boer,72.2116
6098,4,Kim Kummer,95.285
20339,7,Kendal Kutach,82.4209
16546,7,Nisrine Fathi,95.7123
11419,1,Katie Houdek,72.1055
19962,1,Barbara Rajpert,37.0207
12205,11,Kimberly Townsend,91.075
16603,1,Luiza Barros,71.3002
398,9,Kim Trego,88.9164
10112,5,Fernanda Dias,8.8146
733,8,Erica Folo,99.0161
13525,10,April Saunders,93.9136
3198,11,Kaylee Jones,97.7845
11819,4,Phebe Gusse,87.4699
17323,14,Kasi Allison,91.4021
16450,12,Truuske Bailey-de Bruijn,88.7421
1135,48,Aimee Lyons,97.4513
13616,9,Miraluna Nieles,80.5014
11104,5,Katie Wight,84.0142
15884,7,Kim Pinas,66.4938
14583,77,Anna Karos,99.2819
15087,2,Camila Carvalho,42.9431
2678,13,Samantha West,88.7878
11310,12,Katelyn Teager,99.5831
1021,12,Hannah Squier,93.6676
6846,2,Kayla Curry,95.3463
11062,17,Nora Amat,9.3324
18623,2,Cristina Saiz González,81.0012
12931,8,Mindy Stokes,87.2999
3227,5,Ebony Ellis,55.8132
4634,7,Manila Pennacchio,99.8352
16337,19,Gabriela Benassi,76.3475
12909,2,Nia Olivares,74.0724
3214,5,Robyn Fuentes,91.8293
1740,11,Tanis Malkoske,58.7736
16949,7,Jessica Xavier,9.1641
19768,4,Mairi McQueen,80.3625
403,12,Heather Gillespie,98.7813
18635,16,Rebecca Valentine,82.5512
6530,9,Ilene George,81.8168
19182,2,Lisa Renee,74.3003
17834,11,Sophie Feng,80.2848
12561,5,Katelyn Weihl,85.856
17631,11,Sheerly Bueno Reyes,94.4202
19154,9,Debbie Wilkinson,7.1765
436,21,Laura Faulkner,99.6858
6812,18,Brittany Chestnut,99.8291
5993,18,Britta Castillo,96.4441
4096,3,Shyla Francoeur,94.0189
233,11,Janelle Ragusa,93.8963
8820,15,Laura Harrell,84.0918
20912,8,Linzee Vaccaro,8.3468
18066,4,Karina Arredondo,96.1153
14332,10,Evgeniya Vereshchak,91.1302
6236,22,Sabrina Heymer,87.2386
970,3,Meredith Bush,95.7114
18002,4,Laura McCarthy,64.3473
11069,8,Divya Uttamchandani,9.8037
18553,5,Julia Martorano,82.4606
1427,12,Desiree Burns,91.4677
912,1,Keleigh Anderson,91.1319
16698,20,Tiphaine Huet,90.8178
15937,28,Delphine Taurines,97.9528
8815,13,Olivia Walford,94.3046
14343,18,Jasmin Hilder,9.8002
4599,1,Kristina Miner,70.1446
1067,11,Tara Soprano,80.7906
15605,15,Alyssa Keith,90.3413
16028,12,Shannon Armstrong,81.1979
6141,3,Emily Shubin,85.7239
7751,8,Jane Pavalkis,96.4657
301,53,Kristy Rizzo,98.9186
6883,7,Tássia Dadda,96.5736
1451,14,Amy Hadsell,92.5733
14519,24,Brittany Simon,99.5037
11267,7,Andrea Vineyard,8.1414
15400,3,Renea Perez,71.7576
17371,10,Diana Stark,86.4411
1081,1,Kendra Nunes,48.6618
8897,10,Amine Alsayed,95.3877
17207,20,Alizee Andreani,99.6755
9789,21,Angela Dawson,97.22
2419,14,Maja Novakovic,9.1469
12146,1,Laura Agostinelli,75.2117
7056,9,Bridget Graham,94.3391
7948,40,Delaney Martin,99.1205
16631,8,Janine Hunter,96.9145
16409,34,Laura Prior,92.1547
15701,14,Elizabeth Marker,96.9818
17410,19,Marian Johnsen,99.1827
16271,7,Carley Bloomfield,90.4648
7451,9,Rebecca Blackmon,96.6366
7886,9,Rosa-marie Cronje,95.3782
12017,17,Fran Bordujenko,9.02
4394,4,Kristina Chang,83.7587
3738,7,Krissi Secciani,81.9816
13675,7,Dani Goddard,67.8341
13401,11,Carol Edelson,97.649
15258,4,Eva Cortiella,99.433
12237,15,Megan Giesbrecht,96.3104
16873,7,Emma Stark,96.8118
5470,14,Lindsey Bauer,90.0962
2518,4,Meghan DeWees-Kern,97.2252
4151,5,Sheila Foley,85.0309
1325,5,Kelly Sanks,93.8713
5735,26,Kelly Hodgson,90.5217
3747,2,Amanda Ausloos,92.3825
7719,8,Katie Finucane,87.3663
15997,4,Nallely Puerto Lara,62.2138
12543,8,Elke Wood,98.3515
7637,7,Taylor Streid,99.9128
18787,6,Arantza Larsson,98.3334
15646,25,Erna Rut Kristjandsottir,85.2216
611,1,Hannah Parlaman,28.8776
10528,14,Federica Mandrici,96.5762
3612,16,Michelle Neal,92.1875
14249,4,Alice Gambini,68.1422
6866,24,Shelli White,98.3041
9780,9,Sharon O'Sullivan,93.6832
20679,4,Juliana Borges,73.9723
14499,21,Jessica Latsch,69.2893
20649,3,Jessica Guedes,88.4391
12686,14,Monika Oles,75.2988
14932,19,Rachael Reeve,96.779
11376,3,Melissa Gamalero,65.389
18725,13,Mackenzie Gamboa,93.3328
17428,2,Carolina Wagner,88.3416
19763,1,Sarah Lindblom,95.7951
12971,15,Stephanie Viener,87.7892
4080,15,Amy Schmidt,94.529
13388,5,Saray Muñoz,94.9959
16172,5,Melissa-Dianne Reyes,77.2796
10290,5,Cora Ozier,95.0321
2352,15,Natalie Hudec,98.0753
8251,18,Samantha Pitre,72.6967
4201,56,Claire Treanor,99.9154
18138,1,Sherrie Horton,90.4708
3614,3,Luana Ciavola,91.9052
21274,1,Justine Stewart,11.7602
12696,14,Kelly Valdez,95.0788
13075,2,Paige Schildkamp,80.7725
14179,15,Alexia Chambers,85.6393
13125,12,Tamara Fuenzalida,84.0711
698,5,Sara Moy,91.8077
12845,6,Melissa Dingwall,88.5677
18867,4,Denisse Dominguez,5.6221
19801,6,Natasha Burger,55.8581
17211,1,Tiffany Hendrickson,5.9621
11098,21,Jemma Wood,9.6008
18518,6,Renee Graham,87.3542
15628,12,Ksenia McCrosson,96.8412
10968,8,Liz Wishart,99.5098
5223,14,Elinda Dannar,96.4174
9527,2,Carizamae Gonzales,77.9864
252,51,Charlene Ellison,9.4757
12035,2,Shannon Class,99.3725
7714,12,Kelly Howell,93.93
14391,16,Lisa Mayers,84.9351
15945,2,Laura Danel,68.7239
3726,12,Brianna Watkins,98.4983
16582,7,Amber Hall,87.463
9698,1,Oriane Darnaud,4.1307
19361,9,Iliis Charalampaki,9.1253
13123,14,Sonia Lavoie,87.1661
8149,17,Jessica Morales,84.2567
19404,17,Shaylie Stroud,81.2635
249,11,Morgan Manning,95.1944
5910,20,Danielle McKinlay,93.5157
382,7,Justine Boddy,95.9013
9529,5,Iuliia Fomina,80.2805
16712,2,Kendra Rettig,5.1361
20349,2,Seon Mi Dong,91.9734
19878,4,Amber Tipper,43.7708
16759,8,Hailey Estenson,93.4976
7176,19,Vanessa Avelar,95.1582
17754,8,Kate Kulenic,90.2153
10755,3,Corrine Check,99.4649
2517,8,Maureen Koegel,99.4053
1129,9,Jordan Christie,99.8162
18545,23,Carrie Connett,99.3251
18861,3,Jacinta Buckley,74.0992
4758,5,Laura Tereshko,59.2578
13921,1,Ileana Saez,4.0262
12429,13,Kayla Johnson,98.2885
1898,12,Karianne Anthes,96.7833
6304,15,Nicolette Nassif,97.5566
