Affiliate_id,Count,Name,Overall_percentile
17211,10,michael klintberg,94.3516
11383,6,Feliciano Guerrero,97.7527
18518,2,Luke Cockburn,42.1439
15628,17,Erik Emerson,81.8974
10968,10,Jeremy Glidden,96.2236
5223,16,Jacob Fillmore,99.6938
9527,9,Paulo Vargas,89.5018
252,56,Aaron Carlson,99.2945
12035,1,Nicholas Mann,24.1247
9168,2,Jason O'Bryant,84.452
6927,17,Bradon Hull,98.2221
15945,14,Simon Dupuis,94.4356
3726,20,Cameron Willson,98.2599
16582,9,Michael Neubauer,98.5385
9428,7,Francesco Sorge,98.2758
9698,7,Josh Bremner,98.2519
16102,7,Luis Hernandez,95.584
8149,19,Wilbert Zapata,86.584
19404,26,Fabian Acuna,99.5385
17296,6,Jordie Kemme,5.9509
249,26,Anthony Filipiak,93.1947
8321,25,Will Kane,99.723
382,28,Andrea Orsinger,99.2562
9529,6,Jared Malagon,87.1593
16712,6,Greyson Meyer,91.6694
20349,10,Youngkwang An,91.8182
12471,2,Paweł Liszewski,99.6869
19878,4,Christy Johnson-Brown,84.6025
20909,1,Hendrik Buenzen,67.2639
7176,31,Luís Braghini,70.0009
17754,10,Hayden Marino,80.9803
10755,4,John Vickery,88.5873
2517,26,Cody Ziemba,98.9415
1129,17,Brett Blondell,96.8106
2924,4,Vu Pham,55.0165
18545,31,Mitch Spjut,99.9229
18861,11,Nigel Foley,9.4019
4758,5,Anthony Valocchi,9.4455
15204,2,Sean Jucas,5.8712
12429,27,Ryan Lane,94.1783
1898,28,Thomas Costigan,97.3715
6304,14,Spencer Simmons,90.0552
17147,7,Kyle Krepps,90.5444
959,12,Christopher McElrath,77.3363
10353,6,Adam Holdsworth,75.7625
19631,4,Hamin Joo,88.7766
17583,19,Charles Durnian,97.5336
14035,14,Ignacio Viquez,97.9855
16156,19,Vianney Riotte,93.4621
17216,2,Justin Campbell,66.7142
7113,12,Lukas Gubser,79.5645
15324,3,Andrea Abbona,60.6947
17367,1,Miquéias Oliveira,22.2995
20710,5,Maciel Alves,75.8513
20979,1,Jeffrey Fajardo II,16.7931
5823,26,David Musgrave,98.8234
819,50,David Rodriguez,96.0822
18187,26,Mathieu Ginesy,93.9422
8942,20,Vasco Streicher,92.687
5497,32,Jeff Woody,98.9856
7610,19,Joseph Gaydaychuk,99.5906
15924,6,Davin Bull,96.7234
4172,6,Eliseu Quintiliano,98.3726
3184,1,Anders Nord,84.5105
4916,10,Andre Ishmael,91.6752
18346,1,Emanuel Santos,13.2469
6619,5,Jeffrey Prejean,98.0573
17649,7,Alf Alexis,77.9711
19391,3,Matt Jones,85.6334
13365,6,Dustin Nagy,94.5287
3036,12,Robert Craig,8.0058
16119,2,Jonas Bray,90.6725
9461,14,Austin Knox,97.9467
19292,26,Garrett Thompson,86.3134
1119,11,Bob Pruett,91.8283
10396,9,Chris Holder,90.1084
13245,12,Ricardo Sant Ana,80.1732
5592,19,Aaron Hargreaves,93.7593
4628,19,Nicholas Righetti,97.2268
7845,50,Corban Cressley,98.85
16019,4,Assaf Gurfinkel,6.7053
6660,13,Shane Ramirez,92.5174
20153,11,Ricardo Marques,85.6493
9297,1,Carlo Pasqualini,71.7038
2848,15,Dan Hardiman,99.6603
3121,14,Kaj Lindholm,8.1302
8695,3,Greg Bystron,74.9544
3809,14,John Carstensen,94.4016
14137,55,Remy Leveque,96.0731
5558,2,Sam Taylor,9.2515
7620,18,Nick Cestari,96.7053
15713,20,Zak Sheeder,96.8845
17943,1,Pedro Machado,4.0603
5422,19,Marcelino Miranda,9.1467
18067,2,James Silliman,20.3079
12318,4,Miguel Caratao,92.5418
4092,10,Josh Greene,86.1374
11983,4,Steve Leroux,87.4177
10449,6,David Cowan,86.1512
8433,7,Kevin Pellegrino,85.1506
498,3,Gregory Iles,34.6527
18388,14,Jonathan Mendez,96.9275
10259,6,Diogo Serra,99.2099
10752,8,Jonas Zistler,98.8314
17944,3,Douwe Disbergen,93.6918
19378,1,Jesse Hyder,76.325
11149,3,Isak Elfstrom,48.1618
12811,5,Mike Mainella,86.6308
11205,10,Facundo Orfo,97.1471
933,38,Matthew Swift,97.1955
17606,19,JiMoo Son,99.8458
20838,22,Luis Perez,99.547
15373,10,Nicholas Posada,97.6171
5927,10,Tanner Stahl,99.9197
12636,21,Cristian Cáceres,9.6428
16942,11,travis toten,89.6193
11896,5,Pablo Madrigal,70.6745
10423,12,Aaron Brittian,91.4386
11466,32,Paul Roller,96.7935
7578,11,Neal Goodwin,92.5365
6884,22,Dylan Ehlke,87.6659
7241,31,Ivan Gaitan,99.9532
7741,14,Adam Blakemore,95.0045
18041,13,Rafael Santos,8.0053
11888,22,Marcos Conte,80.6156
8320,16,George Caroulis,98.0674
8,26,Rob Watt,99.8697
12412,11,Benjamin Roser,95.1507
187,22,Alex Duff,96.6872
10053,32,Balta De Leija,96.6154
13538,6,Christopher Kidawski,75.284
6556,19,Gregory DeGreen,99.6268
20093,1,Filipe de Souza,22.9694
17272,2,Jorge Amaya,66.887
15291,5,Mitchell Shaw,72.4949
11750,14,John Tomlin,84.1729
12423,3,Jorel McManes,95.2432
972,4,Gregory Jones,88.7261
11946,13,Bryan Elliott,90.7905
13637,9,Tiago Jorge,85.5547
17603,9,Scott Rodriguez,94.107
18748,3,Kelly Madden,95.7472
15516,14,Joe Tucker,97.9026
8142,21,Logan Southard,99.8362
9319,4,Aaron Garcia Fernandez,98.354
19562,25,Vuyani Mashego,94.9545
10019,22,James Way,91.4684
10976,24,Peter Szeto,97.4608
15254,2,Sergio Cutanda Ribera,80.2583
14290,6,Harreson Teriann,89.8234
8451,14,Jared Jalbert,90.8703
18879,13,Craig Hartman,90.9001
4687,17,Andrew Consevage,88.6043
11382,7,Wil Mann,80.614
19936,4,Errol Demen,58.7908
12511,22,Emilio Dagnino,82.5519
17377,9,Andrew Macmaster,93.0501
14336,12,Matthew Lefave,99.3907
12228,63,Paulo Zanardi,90.8283
2493,5,Derek Hill,4.4989
13680,26,Dylan Roche,97.8569
13301,51,Lucas Corrêa,92.6763
1062,8,Michael Ricketts,86.6069
17856,9,Tareke Le Lievre,82.546
18123,6,Dilin Van De Sandt,75.9348
14861,29,Rob Ewbank,9.0441
11982,15,Craig Richey,98.5597
20422,26,Dean Linder-Leighton,99.9841
12641,23,Vasco Casaca,90.8767
18624,1,Gaaloul Sami,89.5571
3611,33,Ryan Wingers,96.8786
5194,25,Shane Burge,92.5434
13247,5,Leonardo Pereira,67.1852
12020,45,Sigurður Þrastarson,99.9633
3845,28,Jake Marconi,99.9904
1268,5,Travis Kerns,94.6392
721,15,Andrew Bartlett,76.5776
10804,13,Josh Brown,95.2948
2198,34,Trevor Palmer,90.6693
6948,3,Preben Ibsen,67.6988
17000,16,Chris Bull,97.1949
21277,1,Franck Mathieu,46.1627
16919,6,Sebastien Buser,96.398
14517,7,Mizar Fuentes-Ortega,97.5437
14961,10,Kevin Norton,8.5449
1815,1,Tim Shockey,75.0698
8299,64,Morten Almaas,99.5135
2220,17,Tafadzwa Mushandu,93.3819
1687,2,Trevor Bridges,87.5697
11453,45,Nicolay Billaudel,99.731
18644,1,Toni Beletic,82.7007
7836,18,Joe Cosentino,93.4292
2788,23,Viktor Hägg,95.1842
1773,23,Alexandre Villeneuve,90.4545
14979,18,Olivier Bonino,99.5842
7489,13,Zach Baldacci,91.5668
16869,4,Kawika Henderson,99.7315
11318,31,Nick Poulin,98.758
18977,11,Lorenz Feucht,83.7136
8994,4,Sarfaraz Ahmed,80.0297
16827,13,Samuel Bengzon,98.1929
19229,17,Amândio Teixeira,87.0657
20567,18,Matthew Norraik,83.6918
14108,3,Roberto Hidalgo jr,61.2178
17060,1,Rui Sun,10.0676
16605,4,Alejandro Fernandez,92.7396
20089,20,Joshua Gardiner,99.0031
10852,17,Dylan Blue,97.4406
6788,10,Justin Blunk,96.054
949,45,Tom Walsh,97.5825
7314,17,Frank Anthony Munoz,95.5962
3586,20,James Tioseco,97.7867
19186,7,Robert Garcia,98.1413
14135,5,Tae-Kyung Yoon,94.4675
17273,6,Allan Quadros,85.5563
9990,13,Grayson Schiphorst,99.7815
12384,12,Ralf Marl,73.1515
8349,7,Mark Erasmus,49.0613
9632,2,Grahame Clark,40.7977
9356,10,Christopher Richelderfer,90.8134
14231,14,Caleb Goodman,98.7267
18371,20,Jordan Vance,94.7424
18361,3,Ryan Lewis,90.4471
12863,12,Severin Steiner,91.3541
20974,1,Vincent Jeammet,76.0464
6271,6,Michael Freriks,78.3103
15751,11,Thomas Wilson,99.6342
17489,1,Michael Orndorff,44.2291
8124,35,Jesse Jegen,9.4115
14144,12,Andreas Askeland,98.246
19849,6,Justin Rimel,90.2652
14584,1,Andrew Ruiz,5.5213
16735,4,Erico Coutinho,66.9061
17868,2,Ricardo Mejia,9.1127
263,20,Adam Haaff,98.8596
123,16,Ron Martino,96.9419
1248,41,Jason Sinclair,99.0414
16012,5,Jay Wisnewski,38.0309
16905,3,Justin Larsen,46.3775
1917,34,Trey Proper,81.463
2802,9,Alex Autobee,97.1067
17455,8,Maxime Retailleau,61.0583
12793,20,Kevin Fauvel,90.3434
9211,38,Remi Weymers,94.9838
1571,8,Seth Larson,97.6399
5889,21,Jeremy Carlson,95.323
5420,39,Pierre-Andre Paquette,95.5782
5727,19,Matt Van Dyke,90.4758
9839,27,Ben Bizzell,99.4646
4841,16,Barrett Lambert,90.1695
19952,8,Emilio Caamaño,76.9715
1954,39,Ben Robinson,97.977
2297,35,Hannes Klein,94.2405
18693,22,Osvaldo Cantu,98.4938
4038,1,Doug Dixon,18.0925
6241,49,Kyle Montgomery,99.8485
15394,3,Josh Simmons,73.5471
4677,11,Steve Shaw,92.3414
20143,25,Ryan Horn,94.3335
12809,17,Jaeyoung Bae,92.9156
9665,26,Mike Abgarian,99.7554
11641,14,Troy Kopp,99.3333
2620,21,Ivan Verdun,99.42
16472,26,Jose Estrada,94.3234
1874,18,Lance Castle,99.8144
15963,4,Hunter Collins,82.4572
5772,25,Jeff Ernsberger,92.8949
3812,5,Jose Pilar,94.3638
11371,23,Thomas Brown,96.0684
11893,7,Michael Hughson,82.5971
16027,28,José Bernal,99.7071
8881,16,Jason Van Bussel,92.9374
7307,32,Lance Cormier,97.5315
652,6,Wilber Salazar,56.5062
6749,10,Matthew Cannon,94.3984
10659,1,Gordon Leggatt,72.5789
20300,5,Gabriel Renato,88.8797
11102,6,Matthew Gilstrap,94.77
3578,49,Jordan Coughlin,95.6148
3299,1,patrick lynch,92.6928
2454,2,James Neale,69.6798
298,21,Michael Amole,96.4033
15402,17,Giuseppe Crocamo,96.725
4281,2,Garret Wong,79.9148
14367,22,Nathan Reed,90.7756
15814,16,Oleksiy Dakhno,97.867
19737,5,Benjamin Maire,71.7581
7488,38,Patrick Tobey,90.2849
20081,24,Ben Stoneberg,99.9851
9863,6,David Chen,62.6262
18008,7,Merreil Gomez,87.2162
18642,12,Frosti Gylfason,98.8069
15789,8,Hamish Meddings,99.0494
21014,23,Onur Senturk,95.6824
12530,10,Stephen Crowley,69.7744
19208,10,Mitch Iverson,97.7442
19371,23,Wyatt Beebe,97.1317
11559,31,Bo Caywood,94.0422
18493,10,Itamar Cohen,90.1137
16758,4,Bruce Guthfreund,56.4722
18768,11,Kyunghun Jung,89.9282
9155,9,Ryan Paulson,95.3703
18673,35,John Finn III,99.1818
9611,42,Joel Bran,99.7145
18078,4,Edson Rodrigues Da Silva,78.7733
5442,2,Glen Ringwall,81.4279
6233,12,Andres Subero,92.1628
5439,12,Marshall Creed,99.9405
10384,22,Maxime Masoin,97.3853
18814,2,Angelo Gala,87.5564
18779,9,Jimmy Kelly,85.3139
13886,35,Joey Ray,95.9094
20343,3,Felipe Silva,83.0144
14199,12,Alex Beroth,97.8563
10529,2,Gabriel Muñoz Fernandez,68.0024
12860,4,Benjamin Kägi,92.3196
19533,5,Spencer Hansen,87.8802
6730,22,Fernando Guimarães,94.6483
8250,17,Zachary Schilz,92.864
16351,17,Chris Osorio,92.435
6246,15,David Hamelin,96.8047
16296,8,Aingeru Setien,99.1648
8737,23,Michael Demeo,9.7512
18150,14,Moacir Martini de Araújo,93.0246
13258,14,Cory Carpenter,93.3335
2229,7,Aaron Williams,98.9484
19041,1,Vladimir Guimaraes,41.5793
6898,36,Chase Knighton,99.5071
2945,23,Adam Izzo,99.7129
485,19,Zachary Fowler,97.7776
4669,15,Derek Desgroux,94.3638
165,90,Junior Edelman,94.3479
10664,5,Wesley Maxwell,68.5298
3289,13,Jon Burchell,82.3669
7740,16,Jeffrey Villanueva,94.4558
13716,3,Jack Olden,54.7246
3087,21,Richard Essig,99.5061
11467,39,Benjamin Svendsen,95.6595
18232,10,Rafael Napoli,83.5078
4691,19,Ryan Reeves,99.8022
18792,2,Bryce Hollmann,82.4578
8856,16,Matthew Baker,92.9778
17388,17,John Rephan Zabanal,9.9852
8079,8,Steven Williams,76.585
11902,14,Kirk Hendrickson,91.8517
4215,36,Casey Beaudouin,98.8856
7061,10,Kyle Nakamura,90.5545
17691,16,Michael Evans,8.1025
4779,5,Joel Trevino,85.7052
8479,20,YiLiang Liu,97.3576
9429,3,Chris Early,7.6299
20485,4,Jesse Hevia,9.3445
16171,10,Marcin Makselan,96.2539
1920,19,André Houdet,99.7831
735,20,Aaron Oxenham,94.9375
9513,9,Andre Anderson,93.0974
19089,5,Christopher Zazueta,79.5857
19395,17,Yannick Aubé,91.5588
5325,14,Adam Heiman,92.2005
11789,7,Sean Connors,96.4538
17087,18,Sam Rossman,9.2493
20565,12,Spencer Gerke,97.6128
18633,17,Kenneth Woods,95.7765
16646,5,Chance Whitaker,92.947
18527,1,Joshua Noble,33.7596
9248,25,Jovaldo Miranda,97.1418
12354,17,AJ Visser,99.6135
2501,31,Ian Sessoms,93.4324
12799,4,Joseph Shreckhise,89.9372
12977,1,Cidney Carmasol,31.9312
1936,38,Austin Bennett,97.5267
11454,11,Chris Garland,84.4648
7442,9,Fábio Ferreira,91.5061
313,16,Leroy Wallace,98.2482
17618,1,Jules Ballanfat,4.8025
18267,10,Rune Rye Huss,64.9506
3533,13,Sam Young,9.4684
17727,15,Francisco Cordeiro,91.6986
15745,16,Kevin Canfield,92.1718
1592,44,Mitchell Stech,99.1541
7746,33,David Han,91.377
3749,10,Matthew Johnston,9.9697
8012,11,Hunter Mears,97.1987
12582,10,Simo Kaljunen,92.9587
20927,1,Lucio Arbix,52.607
2104,17,Chris Allison,97.3699
15985,27,Robbie Copeland,99.2153
16054,23,Shawn Lukacsy,99.0701
9473,27,Jonah Thorpe,98.9005
19528,17,Andrew Dodd,97.3895
17554,26,Gilson Melo,77.5388
16784,28,Christopher DeCicco,90.6417
10917,16,Michael Crofford,92.6115
529,4,Chuck Gonzales,65.041
15744,22,Matthew Dahle,93.2941
1455,9,Justin Barber,85.5159
1832,26,Andres Villalobos,97.7271
13021,28,Byron Dyce II,97.205
9096,16,Daniel Cairns,93.6488
1804,19,Chad Noble,96.7329
20722,3,Danilo Barros,85.1081
3449,7,Adam Cross,96.3491
8898,2,Joe Hernandez,98.3784
3365,13,Samuel Caven,90.9958
11290,12,Adam Rutledge,91.8964
9794,9,Jeff Fotti,99.7623
4079,64,Anton Narinskiy,99.1169
19052,23,Sebastien Poitel,8.1945
4475,55,Evan Beach,98.7596
3466,26,JOE WYLIE,96.9052
14681,4,Stefan Seidl,72.9665
775,7,Phillip Gable,93.4786
12178,25,Nicolas Vinhas,89.4385
580,38,Jesse Burns,99.8671
10214,9,Leon Lastra,49.1746
11314,13,Andrew Trounce,83.4844
11562,17,Philip Morton,98.4576
16696,6,Eduardo Loureiro,55.9379
19511,3,Chris Oakey,91.2313
17988,1,Ariel Schvartz,35.6842
3956,31,Tyler Joe,97.5123
11728,25,Christopher Keating,96.2449
4514,15,Iñigo Esteban,96.1928
13184,3,Paul Connolly,71.3816
10875,13,Zack Seres,92.9762
7835,14,Tom Batchelor,84.014
11355,22,Devin Jones,93.837
18034,37,Diego Miranda,90.2775
15729,2,Jesse Udom,88.8096
3751,29,Francesco Montella,95.4559
660,27,Samy Daghir,92.6806
6507,18,Mads Ebbesen,87.4022
12892,22,Aidan Keates,77.4899
18597,2,Tony Biolo,81.5587
5051,20,Markus Schmidt,99.7948
17460,18,Bernard Chau,91.52
15998,28,Andrew Dulmes,98.0695
5029,12,Joshua Bethell,92.427
619,25,John Yokomizo,95.1863
19794,2,Marcelo Campos,56.746
15408,47,Andrew Burns,95.9168
222,18,Song Quichocho,77.6271
16267,16,Alexandre neves de Barcelos,74.9847
16761,12,Michael Barton,9.3796
2776,6,Larry Pastor,81.4253
2054,26,marc-antoine jacques,97.7569
8110,7,Jan Joseph,76.0996
16983,14,Hector Mateus,95.9158
2943,25,Mark Holyoake,98.1413
13465,20,Robin Chapuis,91.7709
15569,17,Ernesto Lobaina Rodriguez,97.4358
14573,12,Bobby Tanguay,99.3391
3454,28,Blake Aulds,98.8904
3554,15,Matti Knaapi,99.0366
9377,3,Gerson Sáez,87.9116
14978,9,Quentin Antoine,99.1828
17288,10,Tom McAdam,96.1763
9012,4,David Cucuzza,5.8254
13693,27,Ryan Douglas,89.0403
15910,9,James Windish,9.4508
15990,18,Ryan Troupe,98.8208
10811,11,Regan Hams,87.4363
17829,27,Lemos Morgan,96.1003
15545,16,Ivan Yavtushenko,97.2077
9885,10,Almedin Saljunovic,87.936
7978,4,Charles Odom,93.401
11909,4,Todd Gau,82.7598
15480,7,Sascha Hoffmann,53.5353
11349,21,Rick Gomez,9.0468
2237,10,Tanner Kauffman,92.0825
2089,15,Tyson Waneka,86.5946
17906,5,Francesco Rovea,63.2296
11455,19,Paul Kiely,96.6027
1310,5,Travis Weaver,79.8936
12608,2,Brad Armstrong,53.5773
20051,4,Igor Ferro,91.1999
1128,4,Trace Cromer,95.517
6564,17,Ross MacKenzie,94.5244
20333,1,Zach Phillips,93.5722
19331,11,Dustin Thomas,84.2782
2224,20,Bane Evans,98.749
14218,11,Gregg du Toit,6.6043
10160,6,Chris Settles,8.7432
4709,15,Lorenzo Zaniboni,85.7546
4555,21,Tom Thiele,97.4937
16854,5,Joshua Harding,97.0604
2557,28,Roger Williams III,94.3915
17361,2,Yonathan Massin,72.4891
6334,9,Kyle Stapler,95.1395
19505,6,Korey Maple,71.9011
14926,4,Israel Poveda González,9.268
6627,24,Alex Fife,9.8873
14454,9,Tyler Cantrell,97.1338
10774,37,Nick Wong,9.7964
3856,16,Mika Forsstrom,93.5217
18210,10,Dustin Nelson,94.5005
9602,16,Bernhard van Renssen,98.4523
17591,23,Eric Bruni,93.6812
11726,10,Daniele Camplani,97.6511
3275,31,Aaron Parker,99.2286
14462,21,Nick DeSalvatore,81.202
9472,4,Andreas Geiss,75.5238
7630,8,Chip Osborne,93.7317
6458,27,Jakob Folden,87.4166
7237,8,Robert Davis,98.6565
5231,28,Richard Campbell,96.9015
18993,2,Braden Blood,74.3223
7425,15,Rodrigo Xavier Franco,7.7607
19107,15,Jason Assad,98.4231
18747,8,Nick Roper,96.6883
19504,7,Ofek Eldadi,95.1087
2049,24,Harold Lueders,87.7967
13684,23,Robin Olivier,85.9056
14331,24,Dave Miller,79.9233
17451,17,George Schoeman,94.9051
2001,25,Christian Clausen,90.0855
541,9,William Knoth,86.6877
4140,11,Keith Mckinney,94.9125
10464,17,Pierre-Luc Martineau,94.5925
11026,3,William Lipsey,85.6669
131,16,Jordan Hayes,95.0539
19297,36,Tom Verman,97.1625
17041,4,Jerry Hardenbrook,62.2503
16022,6,Borja Fernandez,94.7711
9270,9,JB Chaingan,97.0094
18297,3,Armand Nicolet,78.0311
13669,8,John Brannon Walls,96.3911
9262,17,George Fagan,97.8122
13903,21,Dustin Thompson,92.7088
13601,2,Dmitry Kharlamov,68.9865
3523,22,Braden Willis,98.313
5636,25,Bryan Cole,97.5639
7652,4,Marcus Meeker,93.4855
16040,19,Brandon Shell,91.5609
15185,8,Steven Park,77.4511
6055,1,Timo Angenent,60.8547
15067,16,Yu-sen Zhu,98.7788
11154,1,Davide Arici,99.7602
2046,20,Jason Postelli,78.189
16998,20,John Hansen,99.6826
10656,11,Neylson Silva,92.7237
6601,7,Daniel Ji,82.8384
2820,10,Engelbert Mesa,82.8815
9258,1,Derek McPheeters,6.8143
19832,5,Daniel Sarabanda,93.4643
20591,8,Jeremy Hsia,94.7105
3983,11,Giorgio Murru,94.0943
15328,1,Sergio Villanueva Baselga,37.4009
5168,13,Neilson Eznack,96.5266
8275,47,Kenton San Miguel,98.3545
16613,1,Maxime Bousquet,8.4237
16055,17,Alex Dickerson,95.668
7843,1,Tom Heil,43.8293
9935,24,Kalim Bechara,98.0222
13014,21,Christopher McCarron,92.7635
20020,25,Alexandre Richard,98.9377
17359,3,Dan Leyva,85.3389
14205,5,Alek Torres,77.8844
7601,12,Chad Garrett,94.6451
12671,40,Théo Nicolas,91.1733
7044,18,Jake Smith,91.3089
4676,1,Josean Roman,21.0326
15662,3,Lars Bredahl,94.8482
9187,22,Joel Seydoux,93.099
18531,7,Seongrin Goo,67.3702
4053,2,Travis Raine,76.2681
13173,1,Welington Leite,95.0369
19764,3,Geronimo Mitchell,73.3982
19348,9,Jason Catarino,80.505
16371,18,Matthew Walker,88.1413
8406,25,Johnny Anthony,95.6335
5655,3,Nicola Marzio Nicosia,78.2082
2555,18,Phillip Kolaric,89.6453
17458,3,Leandro Ferreira,49.3777
13100,11,Alec Pinero,94.341
5702,11,John Frazier,8.3163
19735,19,Salman Albader,98.0621
18284,3,Helton Lourenço,84.8327
11278,8,Landon Weber,98.3534
12770,3,Žilvinas Kungys,75.0315
8416,22,Josh Padgett,99.7645
5656,3,Joseph Flowers,7.7437
9576,1,Vuk Vukasinovic,85.4016
827,15,Luke Stoker,94.744
6467,2,Mike Albright,79.1625
6878,16,Trevor Phillips,99.5954
21146,1,Chia Cheng Liu,30.5223
2982,52,Michael Trinidad,93.241
18114,2,Zachary van Dorp,98.4885
18913,6,Michael Palomba,99.9947
13446,23,Chris Comerford,87.0758
6683,14,Christian Florido,82.2313
14951,12,Jason Brenton,85.2394
17696,21,Ethan Jordan,98.6602
16502,1,Alessio Mancini,9.2493
9127,29,Joon Hwan Heo,98.2503
20307,14,Joshua Lofrano,9.2791
18574,7,Jeremy Leonard,95.0534
21018,14,Eleazar Morales Diaz,8.6985
18456,15,Austin Northcutt,91.0899
17778,3,Mieszko Bulik,98.9383
20546,25,Andrew Veneziano,95.4734
6253,1,Steve Cardona,37.0713
5114,2,Pushpendra Barman,94.559
4988,12,Johnny Medina III,99.8591
9332,26,Anthony Vazquez,99.9665
11016,19,Drew Weber,96.3464
6126,8,David Graber,95.9838
19791,27,Michael McKenna,99.9213
9385,28,Agustin Bittar,93.0235
5710,1,Sheldon Hanshaw,28.9565
11880,10,Cole Fisher,89.0206
492,32,Nathan Wagner,96.9312
638,54,Kirk Trowbridge,91.8969
4748,9,Colton Terry,98.1349
13371,6,Carl Wright,84.5648
889,8,Scott Rose,94.794
4538,14,Zachary Phipps,94.4739
18718,20,Dar Hanson,91.8097
19216,1,Paulo Pimenta,21.2203
4816,5,Erik Itzen,78.3321
9524,11,John Tenhumaki,96.6824
20332,1,Jason Sugden,38.989
9163,8,Shea Petty,83.3924
3722,9,Joshua Golding,97.011
8955,13,Luis Rodriguez,81.7879
14053,6,Timothy Prater,80.2966
7547,16,Luke Knapp,97.2587
3512,32,Per Hordnes,95.2927
1211,12,Alex Fiuza,6.8749
12996,21,Tyler Hardesty,97.4826
13023,22,Travis Nonn,93.2208
21034,6,Mathew Hornung,99.101
3963,27,Tristan Hoffmann,96.3735
16060,15,Fredrik Garpvall,77.1204
5079,6,Johnny Restrepo,93.7136
4247,4,Darren Carrido,94.6664
4796,4,Terrence Hollis,80.4316
9308,8,Luke Johnson,72.2429
15122,9,Ryan Bottoms,73.512
19441,25,Igor Bakh,9.0532
16133,6,Stian Sandal,83.1824
16672,15,Jeff Cooper,87.9525
397,19,Aaron Hillegass,9.705
4324,19,Anthony Vorachak,99.6528
17261,4,Joshua Tye,83.0431
168,14,Miguel Silva,93.7859
20531,1,Kristopher Littlefield,29.1394
17234,10,Orrie Markfeld,89.7591
5891,25,Tyler Gradin,92.1931
7424,5,Adrian Redondo,69.6458
4480,3,Sherman Merricks,92.839
10399,19,In Cheol Park,98.0977
7879,1,Mike Canzoneri,77.4245
8228,34,Jason Jamison,99.2163
6532,29,Jordon Larson,93.0469
15563,13,Jon Sartors,97.7915
18875,20,Roniu Aiamu,97.2178
7266,6,Ray Gardinier,95.6877
17599,7,John Daniel Flores,72.7757
7636,5,Sean Finegan,97.1035
4794,20,Guillermo Bouza,96.4745
10406,4,Robert Denora,51.4086
15697,22,Nic Chalmers,97.2481
9195,16,Moritz Krüper,9.0377
16077,47,Alex Bozenhard,99.966
18009,1,Patryk Stopczynski,99.3195
14830,3,Keith Russell,77.0135
10134,22,Eric Bastian,96.2257
1697,29,Chuck Brehm,99.4423
6581,1,David Hardy,71.069
19493,2,Victor Pereira,77.7339
15464,32,Everton Luis,90.5125
13625,60,Blake Sama,99.6044
20193,4,João Pedro Barcelos,90.3716
11357,5,Gustavo De Souza Medeiros,77.7175
9106,28,Jarrett Bond,8.3764
2912,12,Ben Pattee,91.8427
6930,11,Bryan Bailey,86.593
20860,1,Matteo Le Louarn Bonnet,97.9414
16554,3,Gyu-Jin Kim,81.9947
5717,3,Joshua Everett,96.2241
16723,7,Matt Davey,83.2239
18804,12,Niall Hannagen,93.477
20185,8,Kevin Bidart,98.5193
9580,31,Sebastian Ashton,97.6118
9110,24,Daniel Heaney,92.5269
12173,2,Gabriele Giannini,31.3384
4548,25,Hugo Fröberg,96.9817
11984,12,Brandon Bergin,99.446
1215,27,Robert Wilson,88.4337
12629,8,Mike Wiechec,86.3022
13281,4,Andrew hill,96.0242
15409,11,Daan Bogaert,82.058
9560,11,Jon Salvacion,91.6747
16222,16,Jacob Hamby,98.6368
16771,4,Stephan Kowalsky,68.1007
7673,13,Lucas Trevisan,98.5018
4559,3,Tomas Knappek,30.2867
8461,20,Darren Marks,99.0116
4389,26,Evan Wright,97.9169
17533,2,Lucas Costa,31.2294
7397,7,Wout Vanderkerken,93.1952
7605,5,Pete Dyer,79.3608
11456,8,Wharewaiata Rolls,73.311
18699,26,Isaac Ferreira,95.1029
12857,36,Alex Grignon,94.8025
11900,25,Zachary Pine,89.4662
9666,15,Harry Reynolds,97.9738
20187,3,Patrick Pires,56.9098
20276,7,Jacob Mole,71.6841
20235,9,Coy Waters,98.3449
19306,8,Dan Francis,84.3388
18436,16,Justin Huggett,88.1248
6110,9,Dara Burke,84.46
17536,6,Manh Tran,81.0393
17589,17,Assem Effat,99.4487
12946,10,Robert Djonne,87.9089
685,22,Nick Jacklin,97.9542
16181,6,Luis Daniel Angullo Moral,94.3027
13782,9,Peter Sidaros,72.991
686,12,Rob Goodfellow,98.0132
11107,13,Wojciech Laszczak,99.8113
11078,6,Noah Thomas,89.5177
6639,28,Anthony Davis,99.8905
5176,23,John Wormuth,99.521
10154,27,David Brough,92.4562
19267,20,Muryllo Soares,94.199
6899,9,Anthony Shefferly,96.3475
15131,2,Sebastian Matuszewski,61.5246
1445,3,Craig Desmarias,81.7485
18586,13,Ruben Vaquero,85.6424
3531,3,Anthony Flynn,60.2895
3545,31,John Leonardis,95.5526
7868,16,Jake Cook,97.9531
7060,20,Jorge Navarrete,88.3497
17844,6,Bin Huang,96.4464
10593,5,Nicolas Rapeso,96.4666
6209,35,Demron Thompson,90.5816
20199,3,Tamar van Tiel,69.3868
18136,13,Stephane Ossanga,99.9357
4383,16,Andres Almazan,89.2678
8924,4,Kyle King,68.0066
18062,3,Renato Concolino,99.4343
7232,26,Ville Parviainen,97.6809
18229,10,Jochem Christiaans,9.7587
