,Name,Division,OverallScore,Rank,Wk1_Score,Wk1_Rank,Wk2_Score,Wk2_Rank,Wk3_Score,Wk3_Rank,Wk4_Score,Wk4_Rank,Wk5_Score,Wk5_Rank
14252,Sebastian Larsen,I-Men,,,0,0,0,0,0,0,0,0,0,0
83434,Isaac Encinas,I-Men,,,0,0,0,0,0,0,0,0,0,0
55538,Robert Rafnsson,I-Men,,,0,0,0,0,0,0,0,0,0,0
50915,Jason Sturm,I-Men,,,0,0,0,0,0,0,0,0,0,0
8861,Augusto Burleigh,I-Men,,,0,0,0,0,0,0,0,0,0,0
27773,Philippe Hauswald,I-Men,,,0,0,0,0,0,0,0,0,0,0
41897,Jonathan Wager,I-Men,,,0,0,0,0,0,0,0,0,0,0
17945,Ben Dang,I-Men,,,0,0,0,0,0,0,0,0,0,0
71617,Steven Dallas,I-Men,,,0,0,0,0,0,0,0,0,0,0
83802,Terry Coleman Jr,I-Men,,,0,0,0,0,0,0,0,0,0,0
78902,Doug Boertje,I-Men,,,0,0,0,0,0,0,0,0,0,0
65169,Jesse Ryholt,I-Men,,,0,0,0,0,0,0,0,0,0,0
74894,Wade Sorochuk,I-Men,,,0,0,0,0,0,0,0,0,0,0
1925,Cecilio Jasso Jr,I-Men,,,0,0,0,0,0,0,0,0,0,0
25779,Jared Moe,I-Men,,,0,0,0,0,0,0,0,0,0,0
57842,Roberto Rolando Jean-Francois Mo,I-Men,,,0,0,0,0,0,0,0,0,0,0
14037,Abies Carlo,I-Men,,,0,0,0,0,0,0,0,0,0,0
67642,Derek Deutscher,I-Men,,,0,0,0,0,0,0,0,0,0,0
46724,Larry Nelson,I-Men,,,0,0,0,0,0,0,0,0,0,0
47958,martin mccolgan,I-Men,,,0,0,0,0,0,0,0,0,0,0
67095,Jeff Yoshimi,I-Men,,,0,0,0,0,0,0,0,0,0,0
82871,Craig Hudson,I-Men,,,0,0,0,0,0,0,0,0,0,0
5208,Jon Walker,I-Men,,,0,0,0,0,0,0,0,0,0,0
81368,Jonathan McClintock,I-Men,,,0,0,0,0,0,0,0,0,0,0
55630,uzoma nwosu,I-Men,,,0,0,0,0,0,0,0,0,0,0
26833,Jason Jan,I-Men,,,0,0,0,0,0,0,0,0,0,0
26662,Eric May,I-Men,,,0,0,0,0,0,0,0,0,0,0
63163,Caleb Offer,I-Men,,,0,0,0,0,0,0,0,0,0,0
69669,matt farnworth,I-Men,,,0,0,0,0,0,0,0,0,0,0
54396,Kyle Benecke,I-Men,,,0,0,0,0,0,0,0,0,0,0
51322,Matt Berrisford,I-Men,,,0,0,0,0,0,0,0,0,0,0
84300,Wayne Stripe,I-Men,,,0,0,0,0,0,0,0,0,0,0
83535,marco tancredi,I-Men,,,0,0,0,0,0,0,0,0,0,0
82964,Christian Steichen,I-Men,,,0,0,0,0,0,0,0,0,0,0
83664,steve alberi,I-Men,,,0,0,0,0,0,0,0,0,0,0
76194,Preston Joseph,I-Men,,,0,0,0,0,0,0,0,0,0,0
74576,Luke Eala,I-Men,,,0,0,0,0,0,0,0,0,0,0
61323,Dave Briggs,I-Men,,,0,0,0,0,0,0,0,0,0,0
30255,Christopher Mazzoli,I-Men,,,0,0,0,0,0,0,0,0,0,0
11458,Lee Bowles,I-Men,,,0,0,0,0,0,0,0,0,0,0
66240,Eric Moldenhauer,I-Men,,,0,0,0,0,0,0,0,0,0,0
72428,David Avila,I-Men,,,0,0,0,0,0,0,0,0,0,0
58456,Scott Milbank,I-Men,,,0,0,0,0,0,0,0,0,0,0
59025,Sean Sawicki,I-Men,,,0,0,0,0,0,0,0,0,0,0
48457,Eric Johnson,I-Men,,,0,0,0,0,0,0,0,0,0,0
48480,Scott Butler,I-Men,,,0,0,0,0,0,0,0,0,0,0
83494,Alex Egg,I-Men,,,0,0,0,0,0,0,0,0,0,0
37958,deon channon,I-Men,,,0,0,0,0,0,0,0,0,0,0
50372,Robert Lawson,I-Men,,,0,0,0,0,0,0,0,0,0,0
48669,ROB BENINCASA,I-Men,,,0,0,0,0,0,0,0,0,0,0
65290,Brad Walsh,I-Men,,,0,0,0,0,0,0,0,0,0,0
58419,David Vanstan,I-Men,,,0,0,0,0,0,0,0,0,0,0
67345,JOHN SCHILL,I-Men,,,0,0,0,0,0,0,0,0,0,0
65065,Daniel Paredes Valdes,I-Men,,,0,0,0,0,0,0,0,0,0,0
73490,Patriq Hansson,I-Men,,,0,0,0,0,0,0,0,0,0,0
57083,Gabriel Bilotta,I-Men,,,0,0,0,0,0,0,0,0,0,0
26872,John McLoughlin,I-Men,,,0,0,0,0,0,0,0,0,0,0
35803,Mike Lennon,I-Men,,,0,0,0,0,0,0,0,0,0,0
48229,Mark Jordan,I-Men,,,0,0,0,0,0,0,0,0,0,0
71039,Luster Hobbs,I-Men,,,0,0,0,0,0,0,0,0,0,0
79372,Maynard Del Mar,I-Men,,,0,0,0,0,0,0,0,0,0,0
83144,Roberto Pinto,I-Men,,,0,0,0,0,0,0,0,0,0,0
69867,Nick Michael,I-Men,,,0,0,0,0,0,0,0,0,0,0
21457,Steffen Fehling,I-Men,,,0,0,0,0,0,0,0,0,0,0
39514,Chris Petry,I-Men,,,0,0,0,0,0,0,0,0,0,0
15574,Omar Cacho,I-Men,,,0,0,0,0,0,0,0,0,0,0
50803,Jason Worms,I-Men,,,0,0,0,0,0,0,0,0,0,0
48133,Nicholas Ganger,I-Men,,,0,0,0,0,0,0,0,0,0,0
83320,Matthew Nichols,I-Men,,,0,0,0,0,0,0,0,0,0,0
83027,Roberto rodriguez,I-Men,,,0,0,0,0,0,0,0,0,0,0
58825,Brad Cooper,I-Men,,,0,0,0,0,0,0,0,0,0,0
79929,Ryan Stroede,I-Men,,,0,0,0,0,0,0,0,0,0,0
57819,Jason Shafer,I-Men,,,0,0,0,0,0,0,0,0,0,0
67632,nicholas hopkins,I-Men,,,0,0,0,0,0,0,0,0,0,0
22873,walid joudi,I-Men,,,0,0,0,0,0,0,0,0,0,0
83758,Martin GARCIA,I-Men,,,0,0,0,0,0,0,0,0,0,0
31348,Evan Smith,I-Men,,,0,0,0,0,0,0,0,0,0,0
43935,Jonathan Kovis,I-Men,,,0,0,0,0,0,0,0,0,0,0
28029,Michael North,I-Men,,,0,0,0,0,0,0,0,0,0,0
42169,Michael Cole,I-Men,,,0,0,0,0,0,0,0,0,0,0
60371,Greg Kachoris,I-Men,,,0,0,0,0,0,0,0,0,0,0
71431,Clay Rich,I-Men,,,0,0,0,0,0,0,0,0,0,0
63700,Alan King,I-Men,,,0,0,0,0,0,0,0,0,0,0
13871,Teis Pawlak,I-Men,,,0,0,0,0,0,0,0,0,0,0
47329,AJ Lavarias,I-Men,,,130,396,0,0,0,0,0,0,0,0
79329,Brenton Warren,I-Men,,,125,936,0,0,0,0,0,0,0,0
51173,Angus Rickard,I-Men,,,125,936,0,0,0,0,0,0,0,0
33798,craig noreen,I-Men,,,125,936,0,0,0,0,0,0,0,0
45696,Sam Ritchie,I-Men,,,124,1115,0,0,0,0,0,0,0,0
50102,André Rütti,I-Men,,,123,1289,0,0,0,0,0,0,0,0
61250,Andrew Weber,I-Men,,,122,1496,0,0,0,0,0,0,0,0
45665,A.J. Reid,I-Men,,,121,1720,0,0,0,0,0,0,0,0
48793,Christophe Besnard,I-Men,,,132,266,73,1682,0,0,0,0,0,0
51977,Christopher Leonetti,I-Men,,,120,1995,0,0,0,0,0,0,0,0
50716,Matthew Palazzolo,I-Men,,,120,1995,0,0,0,0,0,0,0,0
76863,Will Primack,I-Men,,,120,1995,0,0,0,0,0,0,0,0
56282,James Duff,I-Men,,,120,1995,0,0,0,0,0,0,0,0
18170,Joe Kendall,I-Men,,,119,2290,0,0,0,0,0,0,0,0
31303,Hab Wells,I-Men,,,119,2290,0,0,0,0,0,0,0,0
45196,Adam Anderson,I-Men,,,116,3166,0,0,0,0,0,0,0,0
40606,Ryan Macaluso,I-Men,,,116,3166,0,0,0,0,0,0,0,0
45684,Max Nikolenko,I-Men,,,116,3166,0,0,0,0,0,0,0,0
39836,anthony silipo,I-Men,,,116,3166,0,0,0,0,0,0,0,0
76467,Hudson Fricke,I-Men,,,129,482,70,2553,397,443,0,0,0,0
16477,Jesse Buob,I-Men,,,115,3545,0,0,0,0,0,0,0,0
13150,Steven Smrekar,I-Men,,,115,3545,0,0,0,0,0,0,0,0
63051,�?� 용훈,I-Men,,,115,3545,0,0,0,0,0,0,0,0
19376,Dave Greider,I-Men,,,115,3545,0,0,0,0,0,0,0,0
42562,Jeremy Saunders,I-Men,,,115,3545,0,0,0,0,0,0,0,0
19935,Jayson Matthews,I-Men,,,114,3989,0,0,0,0,0,0,0,0
76639,Scotty Rosiak,I-Men,,,114,3989,0,0,0,0,0,0,0,0
55080,José Luis Bravo Monroy,I-Men,,,114,3989,0,0,0,0,0,0,0,0
57651,Anthony Pagano,I-Men,,,113,4399,0,0,0,0,0,0,0,0
46226,Robbie Schaefer,I-Men,,,113,4399,0,0,0,0,0,0,0,0
53588,Jayson Keel,I-Men,,,113,4399,0,0,0,0,0,0,0,0
6895,Gregg McLeod,I-Men,,,113,4399,0,0,0,0,0,0,0,0
38260,chad falloon,I-Men,,,113,4399,0,0,0,0,0,0,0,0
48887,Cameron Soden,I-Men,,,112,4864,0,0,0,0,0,0,0,0
2171,Way Joe Lee,I-Men,,,112,4864,0,0,0,0,0,0,0,0
13389,JAVIER BOIXAREU,I-Men,,,112,4864,0,0,0,0,0,0,0,0
48884,thomas herrick,I-Men,,,112,4864,0,0,0,0,0,0,0,0
14301,Dylan Waters,I-Men,,,112,4864,0,0,0,0,0,0,0,0
29090,Rusty Bruner,I-Men,,,112,4864,0,0,0,0,0,0,0,0
73499,cory mann,I-Men,,,120,1995,68,3235,0,0,0,0,0,0
73985,Esteban Martinez,I-Men,,,111,5359,0,0,0,0,0,0,0,0
33440,Dustin Brown,I-Men,,,111,5359,0,0,0,0,0,0,0,0
29609,Robert Whitney,I-Men,,,111,5359,0,0,0,0,0,0,0,0
50443,Nic Williams,I-Men,,,111,5359,0,0,0,0,0,0,0,0
52045,Quinn Vu,I-Men,,,111,5359,0,0,0,0,0,0,0,0
53885,Erik Tata,I-Men,,,110,5888,0,0,0,0,0,0,0,0
44551,Evan Resing,I-Men,,,110,5888,0,0,0,0,0,0,0,0
41527,Steven Kiernan,I-Men,,,110,5888,0,0,0,0,0,0,0,0
21049,Cameron Dyer,I-Men,,,119,2290,67,3653,0,0,0,0,0,0
79379,Jason Jasinski,I-Men,,,109,6535,0,0,0,0,0,0,0,0
19104,Henry Kulla,I-Men,,,109,6535,0,0,0,0,0,0,0,0
28392,Fernando Perez,I-Men,,,109,6535,0,0,0,0,0,0,0,0
27472,James Dozier,I-Men,,,109,6535,0,0,0,0,0,0,0,0
79963,Ben Wiegand,I-Men,,,109,6535,0,0,0,0,0,0,0,0
76333,Yeimy Pajon,I-Men,,,125,936,70,2553,324,3386,0,0,0,0
29580,Casper Andersen,I-Men,,,108,7025,0,0,0,0,0,0,0,0
30818,Andres Fridjónsson,I-Men,,,108,7025,0,0,0,0,0,0,0,0
61680,Kevin Jackson,I-Men,,,108,7025,0,0,0,0,0,0,0,0
17211,Austin Mariglia,I-Men,,,108,7025,0,0,0,0,0,0,0,0
46931,Eddie Skien,I-Men,,,108,7025,0,0,0,0,0,0,0,0
75996,Danny Johnson,I-Men,,,108,7025,0,0,0,0,0,0,0,0
51459,Manuel Ravera,I-Men,,,108,7025,0,0,0,0,0,0,0,0
22787,Darryl Amin,I-Men,,,108,7025,0,0,0,0,0,0,0,0
33377,David Carenza,I-Men,,,108,7025,0,0,0,0,0,0,0,0
7655,Brad McDonnell,I-Men,,,126,793,62,6415,0,0,0,0,0,0
47007,Erwin Yupe,I-Men,,,107,7645,0,0,0,0,0,0,0,0
45675,Ernesto Leyva,I-Men,,,107,7645,0,0,0,0,0,0,0,0
58393,Theoodore Sabatini,I-Men,,,107,7645,0,0,0,0,0,0,0,0
29975,Joshua Kolkana,I-Men,,,107,7645,0,0,0,0,0,0,0,0
29118,Ian Crawford,I-Men,,,107,7645,0,0,0,0,0,0,0,0
46862,David Wymore,I-Men,,,107,7645,0,0,0,0,0,0,0,0
41017,Bryan Figueroa,I-Men,,,107,7645,0,0,0,0,0,0,0,0
60487,Brian Johnson,I-Men,,,107,7645,0,0,0,0,0,0,0,0
78772,Greg Gifford,I-Men,,,129,482,61,7203,0,0,0,0,0,0
42982,Anthony Ostland,I-Men,,,112,4864,68,3235,0,0,0,0,0,0
45206,Elio Mazzella,I-Men,,,106,8256,0,0,0,0,0,0,0,0
50502,Jordan Rude,I-Men,,,106,8256,0,0,0,0,0,0,0,0
51346,adam sosnowchik,I-Men,,,106,8256,0,0,0,0,0,0,0,0
21153,Rogelio Ramirez,I-Men,,,106,8256,0,0,0,0,0,0,0,0
43441,Steve Williams,I-Men,,,106,8256,0,0,0,0,0,0,0,0
15715,Thomas Hedley,I-Men,,,106,8256,0,0,0,0,0,0,0,0
41903,Pedro De Mello,I-Men,,,106,8256,0,0,0,0,0,0,0,0
4878,Alan Siebuhr,I-Men,,,106,8256,0,0,0,0,0,0,0,0
51928,Tobias Nilsson,I-Men,,,106,8256,0,0,0,0,0,0,0,0
44498,David McGuinness,I-Men,,,106,8256,0,0,0,0,0,0,0,0
72376,dustin audet,I-Men,,,106,8256,0,0,0,0,0,0,0,0
34008,Frank Carta,I-Men,,,113,4399,71,2243,349,1960,0,0,0,0
36800,Matt Weaver,I-Men,,,124,1115,65,4529,327,3193,0,0,0,0
42420,John Jenkins,I-Men,,,105,8971,0,0,0,0,0,0,0,0
28693,Chris Hasegawa,I-Men,,,105,8971,0,0,0,0,0,0,0,0
57462,Gerald Loher,I-Men,,,105,8971,0,0,0,0,0,0,0,0
50242,Kennon Kincaid,I-Men,,,105,8971,0,0,0,0,0,0,0,0
35293,David Lopez,I-Men,,,105,8971,0,0,0,0,0,0,0,0
71651,Dustin Schmidt,I-Men,,,105,8971,0,0,0,0,0,0,0,0
65626,Bryan Cox,I-Men,,,105,8971,0,0,0,0,0,0,0,0
48450,Jeremy Burke,I-Men,,,105,8971,0,0,0,0,0,0,0,0
28970,Gregory Fox,I-Men,,,105,8971,0,0,0,0,0,0,0,0
53506,Brian Bochette,I-Men,,,105,8971,0,0,0,0,0,0,0,0
20548,Matt Geren,I-Men,,,122,1496,65,4529,326,3247,0,0,0,0
50035,Kendall bolt,I-Men,,,117,2849,67,3653,334,2831,0,0,0,0
60465,Gary Thomas,I-Men,,,119,2290,61,7203,0,0,0,0,0,0
67078,Derek Abdelnour,I-Men,,,128,566,61,7203,347,2057,0,0,0,0
42010,Craig Reeves,I-Men,,,104,9828,0,0,0,0,0,0,0,0
49273,Ben Tily,I-Men,,,104,9828,0,0,0,0,0,0,0,0
67495,Alexander Toulaev,I-Men,,,104,9828,0,0,0,0,0,0,0,0
9816,Brian Sugrue,I-Men,,,104,9828,0,0,0,0,0,0,0,0
33148,Jeremy Venz,I-Men,,,104,9828,0,0,0,0,0,0,0,0
16943,Simeon Benson,I-Men,,,104,9828,0,0,0,0,0,0,0,0
65663,Brendan Harmon,I-Men,,,104,9828,0,0,0,0,0,0,0,0
55191,Jeff Purton,I-Men,,,104,9828,0,0,0,0,0,0,0,0
53998,Bradley Gilbert,I-Men,,,104,9828,0,0,0,0,0,0,0,0
51964,Matt Hubach,I-Men,,,104,9828,0,0,0,0,0,0,0,0
24397,Lewis Yuan,I-Men,,,104,9828,0,0,0,0,0,0,0,0
62784,Austin Springer,I-Men,,,104,9828,0,0,0,0,0,0,0,0
27128,Sam Penny,I-Men,,,104,9828,0,0,0,0,0,0,0,0
14632,Adam Peterson,I-Men,,,112,4864,73,1682,325,3303,0,0,0,0
56159,Daniel churchill,I-Men,,,122,1496,60,8355,0,0,0,0,0,0
54149,Brett Stevens,I-Men,,,112,4864,64,5084,0,0,0,0,0,0
58985,Josh Illig,I-Men,,,121,1720,60,8355,0,0,0,0,0,0
27223,Jamie Brickwood,I-Men,,,106,8256,72,1928,0,0,0,0,0,0
3899,Adam Cantrell,I-Men,,,116,3166,80,566,290,6542,0,0,0,0
10660,Christian Aguirre,I-Men,,,120,1995,60,8355,0,0,0,0,0,0
50860,Travis McClintic,I-Men,,,109,6535,66,4082,0,0,0,0,0,0
34126,Paul Canarsky,I-Men,,,103,10636,0,0,0,0,0,0,0,0
14026,Robert Kruse,I-Men,,,103,10636,0,0,0,0,0,0,0,0
50766,Marcus Benz,I-Men,,,103,10636,0,0,0,0,0,0,0,0
18492,Andrew Perlin,I-Men,,,103,10636,0,0,0,0,0,0,0,0
28966,Cooper Wallace,I-Men,,,103,10636,0,0,0,0,0,0,0,0
57087,Mitch Paulus,I-Men,,,103,10636,0,0,0,0,0,0,0,0
50984,Blane Richardson,I-Men,,,103,10636,0,0,0,0,0,0,0,0
75780,Zach Loesch,I-Men,,,103,10636,0,0,0,0,0,0,0,0
78016,Roland Esparza,I-Men,,,103,10636,0,0,0,0,0,0,0,0
51782,David Enriquez,I-Men,,,103,10636,0,0,0,0,0,0,0,0
52908,Errol Christos,I-Men,,,103,10636,0,0,0,0,0,0,0,0
64455,Murray Cole,I-Men,,,103,10636,0,0,0,0,0,0,0,0
81704,Rick Baraff,I-Men,,,103,10636,0,0,0,0,0,0,0,0
45541,kevin mcclenahan,I-Men,,,103,10636,0,0,0,0,0,0,0,0
59267,Anthony Wittek,I-Men,,,103,10636,0,0,0,0,0,0,0,0
6126,Michael Williamson,I-Men,,,125,936,61,7203,339,2520,0,0,0,0
65827,Devin green,I-Men,,,102,11497,0,0,0,0,0,0,0,0
48220,Brad Ross,I-Men,,,102,11497,0,0,0,0,0,0,0,0
65520,Rusaly Mohammad,I-Men,,,102,11497,0,0,0,0,0,0,0,0
26244,Luke Gillatt,I-Men,,,102,11497,0,0,0,0,0,0,0,0
44899,Dustin Davis,I-Men,,,102,11497,0,0,0,0,0,0,0,0
81517,Joseph Morales,I-Men,,,102,11497,0,0,0,0,0,0,0,0
81522,Riley Robertson,I-Men,,,102,11497,0,0,0,0,0,0,0,0
41203,Braden Mowry,I-Men,,,116,3166,60,8355,0,0,0,0,0,0
46024,Alex Swenson,I-Men,,,116,3166,60,8355,0,0,0,0,0,0
64191,Michael Liu,I-Men,,,110,5888,63,5697,0,0,0,0,0,0
18786,Simon Damborg,I-Men,,,110,5888,67,3653,347,2057,0,0,0,0
75170,Alec Chevalier,I-Men,,,107,7645,65,4529,0,0,0,0,0,0
62498,Kane Vassallo,I-Men,,,101,12397,0,0,0,0,0,0,0,0
31202,Ryan Shirtliffe,I-Men,,,101,12397,0,0,0,0,0,0,0,0
35347,Matthew Munroe,I-Men,,,101,12397,0,0,0,0,0,0,0,0
21786,Viliami Uyema,I-Men,,,101,12397,0,0,0,0,0,0,0,0
44377,Ben Rand,I-Men,,,101,12397,0,0,0,0,0,0,0,0
46785,Patrick Sweiger,I-Men,,,101,12397,0,0,0,0,0,0,0,0
55987,Lanier Wood,I-Men,,,101,12397,0,0,0,0,0,0,0,0
70987,Gustavo Bateman Pela,I-Men,,,101,12397,0,0,0,0,0,0,0,0
8140,Jeremy Disotell,I-Men,,,101,12397,0,0,0,0,0,0,0,0
65030,Darin Boylan,I-Men,,,101,12397,0,0,0,0,0,0,0,0
10386,Ramm Fadrilan,I-Men,,,101,12397,0,0,0,0,0,0,0,0
57422,cody morgan,I-Men,,,101,12397,0,0,0,0,0,0,0,0
39577,Lance Broughton,I-Men,,,101,12397,0,0,0,0,0,0,0,0
70710,Adam Roadknight,I-Men,,,101,12397,0,0,0,0,0,0,0,0
8352,tyler rowett,I-Men,,,109,6535,78,792,303,5262,0,0,0,0
66960,joe persichina,I-Men,,,114,3989,61,7203,360,1455,0,0,0,0
7754,Austin Worth,I-Men,,,130,396,63,5697,289,6630,0,0,0,0
82110,Will Werner,I-Men,,,107,7645,64,5084,0,0,0,0,0,0
31227,Andrew King,I-Men,,,113,4399,60,8355,0,0,0,0,0,0
6850,Tim Ehlkes,I-Men,,,113,4399,60,8355,0,0,0,0,0,0
9303,Shaun Tieman,I-Men,,,106,8256,65,4529,0,0,0,0,0,0
54596,Tim Watson,I-Men,,,115,3545,68,3235,295,6080,0,0,0,0
62531,Evan Brown,I-Men,,,113,4399,66,4082,311,4398,0,0,0,0
50649,adam kraft,I-Men,,,109,6535,62,6415,0,0,0,0,0,0
30707,Hunter Bentley,I-Men,,,105,8971,66,4082,0,0,0,0,0,0
31618,Melvin Peyton,I-Men,,,107,7645,63,5697,0,0,0,0,0,0
22582,Bédard Pierre-Olivier,I-Men,,,100,13376,0,0,0,0,0,0,0,0
72438,Matthew Arbanas,I-Men,,,100,13376,0,0,0,0,0,0,0,0
9709,Ken Curcio,I-Men,,,100,13376,0,0,0,0,0,0,0,0
70990,will Kastroll,I-Men,,,100,13376,0,0,0,0,0,0,0,0
36623,Eric Randolph,I-Men,,,100,13376,0,0,0,0,0,0,0,0
40140,Patrick Bernard Russell,I-Men,,,100,13376,0,0,0,0,0,0,0,0
68394,David Johnson,I-Men,,,100,13376,0,0,0,0,0,0,0,0
43105,Bryan Gaudet,I-Men,,,100,13376,0,0,0,0,0,0,0,0
41126,Mikey DeSirey,I-Men,,,100,13376,0,0,0,0,0,0,0,0
49798,Jeremy Hiser,I-Men,,,100,13376,0,0,0,0,0,0,0,0
52378,Danny Kozink,I-Men,,,100,13376,0,0,0,0,0,0,0,0
23422,Demond Warrior,I-Men,,,100,13376,0,0,0,0,0,0,0,0
17506,Marcus Duchene,I-Men,,,105,8971,65,4529,0,0,0,0,0,0
59062,Chris Fortier,I-Men,,,125,936,60,8355,313,4224,0,0,0,0
16424,John Meeks,I-Men,,,100,13376,80,566,0,0,0,0,0,0
36109,Tim Lynch,I-Men,,,105,8971,64,5084,0,0,0,0,0,0
57393,Rhys Buckeridge,I-Men,,,108,7025,61,7203,0,0,0,0,0,0
34152,Bryn Williams,I-Men,,,123,1289,63,5697,284,7291,0,0,0,0
8502,Tito Raymond,I-Men,,,99,14473,0,0,0,0,0,0,0,0
54913,steve chacon,I-Men,,,99,14473,0,0,0,0,0,0,0,0
57318,Ryan McStockard,I-Men,,,99,14473,0,0,0,0,0,0,0,0
25376,shawn skinner,I-Men,,,99,14473,0,0,0,0,0,0,0,0
82703,Tyler Moyer,I-Men,,,99,14473,0,0,0,0,0,0,0,0
49332,Barrett Crake,I-Men,,,99,14473,0,0,0,0,0,0,0,0
70752,Travers Jamieson,I-Men,,,99,14473,0,0,0,0,0,0,0,0
67946,Lachlan Walker,I-Men,,,99,14473,0,0,0,0,0,0,0,0
26623,abdullah mubarak,I-Men,,,99,14473,0,0,0,0,0,0,0,0
68348,Justin Osborne,I-Men,,,107,7645,70,2553,312,4308,0,0,0,0
47029,matthew kirkpatrick,I-Men,,,109,6535,64,5084,331,2986,0,0,0,0
3133,Zac Zuspann,I-Men,,,101,12397,71,2243,0,0,0,0,0,0
34360,Aaron White,I-Men,,,103,10636,66,4082,0,0,0,0,0,0
57797,Mark Leyngold,I-Men,,,104,9828,64,5084,0,0,0,0,0,0
33711,Kevin Harris,I-Men,,,104,9828,64,5084,0,0,0,0,0,0
20114,Mike Hammel,I-Men,,,98,15023,0,0,0,0,0,0,0,0
34365,Arik Schoenborn,I-Men,,,98,15023,0,0,0,0,0,0,0,0
43800,Chris Neeb,I-Men,,,98,15023,0,0,0,0,0,0,0,0
25062,Justin Hamilton,I-Men,,,98,15023,0,0,0,0,0,0,0,0
38269,Scott Lockyer,I-Men,,,98,15023,0,0,0,0,0,0,0,0
55579,Fred Wright,I-Men,,,98,15023,0,0,0,0,0,0,0,0
41191,Rich Liccion,I-Men,,,98,15023,0,0,0,0,0,0,0,0
43959,Bryun Williams,I-Men,,,98,15023,0,0,0,0,0,0,0,0
56699,Derek Larson,I-Men,,,98,15023,0,0,0,0,0,0,0,0
62546,David Payne,I-Men,,,98,15023,0,0,0,0,0,0,0,0
52357,Alex Rams,I-Men,,,98,15023,0,0,0,0,0,0,0,0
47473,J R Eldridge,I-Men,,,106,8256,67,3653,324,3386,0,0,0,0
3801,Nicholas Mezzacappa,I-Men,,,100,13376,72,1928,0,0,0,0,0,0
61826,R. E. Lewis,I-Men,,,108,7025,60,8355,0,0,0,0,0,0
51090,Paul Slater,I-Men,,,108,7025,60,8355,0,0,0,0,0,0
42785,Mike Martin,I-Men,,,97,15652,0,0,0,0,0,0,0,0
33473,Billy Syme,I-Men,,,97,15652,0,0,0,0,0,0,0,0
70212,Renn Anderson,I-Men,,,97,15652,0,0,0,0,0,0,0,0
81668,Adam Alfaqeeh,I-Men,,,97,15652,0,0,0,0,0,0,0,0
41362,Graeme Smith,I-Men,,,97,15652,0,0,0,0,0,0,0,0
43019,Richard Stephens,I-Men,,,97,15652,0,0,0,0,0,0,0,0
59751,Matt Carter,I-Men,,,97,15652,0,0,0,0,0,0,0,0
56184,Charles Lewis,I-Men,,,97,15652,0,0,0,0,0,0,0,0
38527,TJ Henderson,I-Men,,,97,15652,0,0,0,0,0,0,0,0
59667,Chris Collins,I-Men,,,97,15652,0,0,0,0,0,0,0,0
77374,Luke Keiler,I-Men,,,97,15652,0,0,0,0,0,0,0,0
48372,Stoyan Dimitrov,I-Men,,,97,15652,0,0,0,0,0,0,0,0
51968,Conor Creaney,I-Men,,,97,15652,0,0,0,0,0,0,0,0
67424,Cesar Lima,I-Men,,,97,15652,0,0,0,0,0,0,0,0
74968,PJ Stahl,I-Men,,,134,172,55,15680,0,0,0,0,0,0
40273,Leonardo Ramirez,I-Men,,,107,7645,60,8355,0,0,0,0,0,0
73741,Zack Poindexter,I-Men,,,107,7645,60,8355,0,0,0,0,0,0
15631,Brannon Gilliam,I-Men,,,110,5888,65,4529,298,5802,0,0,0,0
74686,Jorge Lopez,I-Men,,,96,16352,0,0,0,0,0,0,0,0
36959,Jeff Wilson,I-Men,,,96,16352,0,0,0,0,0,0,0,0
35801,Aaron Claxton,I-Men,,,96,16352,0,0,0,0,0,0,0,0
82667,David Laipato,I-Men,,,96,16352,0,0,0,0,0,0,0,0
61301,Alan Smith,I-Men,,,96,16352,0,0,0,0,0,0,0,0
73728,Christopher HILL,I-Men,,,96,16352,0,0,0,0,0,0,0,0
43923,Mark Mundell,I-Men,,,96,16352,0,0,0,0,0,0,0,0
56583,Juan Torralba,I-Men,,,96,16352,0,0,0,0,0,0,0,0
13373,Alex Budelier,I-Men,,,96,16352,0,0,0,0,0,0,0,0
73375,Ron Kwak,I-Men,,,96,16352,0,0,0,0,0,0,0,0
67160,Jason Fine,I-Men,,,123,1289,60,8355,288,6732,0,0,0,0
27537,Jonny Marrese,I-Men,,,106,8256,76,1056,284,7291,0,0,0,0
58517,Ben Walsh,I-Men,,,106,8256,60,8355,0,0,0,0,0,0
33726,Jack Moseley,I-Men,,,106,8256,60,8355,0,0,0,0,0,0
4050,Alex Winans,I-Men,,,110,5888,60,8355,339,2520,0,0,0,0
58088,Brian Lehtinen,I-Men,,,114,3989,60,8355,310,4514,0,0,0,0
61472,Michael Watts-Seale,I-Men,,,100,13376,67,3653,0,0,0,0,0,0
2795,Luke Green,I-Men,,,104,9828,61,7203,0,0,0,0,0,0
37329,matt reilly,I-Men,,,95,17102,0,0,0,0,0,0,0,0
12042,Jonathan Cybulski,I-Men,,,95,17102,0,0,0,0,0,0,0,0
15465,Andrew Leonhart,I-Men,,,95,17102,0,0,0,0,0,0,0,0
36552,Evan Field,I-Men,,,95,17102,0,0,0,0,0,0,0,0
81901,Patrick Heringer,I-Men,,,95,17102,0,0,0,0,0,0,0,0
59362,Angel Martinez,I-Men,,,95,17102,0,0,0,0,0,0,0,0
8266,Trey Lusk,I-Men,,,95,17102,0,0,0,0,0,0,0,0
