,Name,Division,OverallRank,Rank,Wk1_Score,Wk1_Rank,Wk2_Score,Wk2_Rank,Wk3_Score,Wk3_Rank,Wk4_Score,Wk4_Rank,Wk5_Score,Wk5_Rank
153810,Jill Turek,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212648,Anjeanette Krip,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140318,Laura Scott,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133546,Tara Gannon,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159938,Kendra Rommel,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73258,Jacinta Burland,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175439,Jamie Koreiwo,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168665,Amanda Curtis,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115583,Autumn Paul,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188272,Angelle Copenhaver,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87949,Anisa Taboas,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42541,Hilary Goldberg,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170525,Shelley Green,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175108,Kristen Aloma,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179798,Sarah Barbre,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191585,Jenni Ferris,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182671,Karen Campbell,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142321,Cara Petrovicz,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115513,Suzanne Wells,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179387,Cindy Rupp,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66507,Shauna Tierney,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203613,Lindsay Schmidt,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148877,Stephanie Hoffman,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13189,Leslie Eakins,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129321,Rachael Howard,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180040,Rachel Chudnovsky,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204855,April Saunders,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136298,andera domenici,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129019,Elizabeth Lopez,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41844,Kellie Aragon,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146592,Lauren Thomas,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110852,Pia Päiviö,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128228,Erin Pfeifer,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205405,Bec Prichard,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124637,Niina Fujioka,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208450,Claudia Bennett,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188286,Sagaia Mazey,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206177,Jordie Nahi,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114418,Mallory Johnson,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158631,Randi Sneve,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123449,Anni Kukola,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131838,Justine McCaffrey,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209311,Andrea Fernandez,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37786,kim chatterson,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64880,Nicole Phillips,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59341,Marisa O'Neil,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156843,Renee Hatcher,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148952,Bianca White,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188525,Vivien Murray,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212921,May Mogensen,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132522,Sara Phelps,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158807,Denise Sorin,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121412,carmel rustick,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174927,Maricela Castro,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143093,brooke ciolek,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98483,Lorena Escandón,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140946,Monica Lavoie,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125924,Rita Anthes,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172647,Hazel-Anne Johnson,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28679,Kristin Nakaishi,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125011,Isabelle-Claude Poulin,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185882,Jacqueline Nathman,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206189,Sabrina Craig,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200331,Lesley Chapman,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141029,sarah morrone,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157009,Rae Minyard,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190371,Kristel Tippett,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185782,Jamie McAlister,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205763,Alejandra Hernandez,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212781,Candice Wootton,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128751,Jennifer Peccia,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210761,Laura Sacco,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125906,Bettina Kamphues,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125324,Darlene Sunderland,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173425,erin teasdale,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98563,Hollie Colwell,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113148,Maria Covelli,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107463,Kathy Magaleski,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118715,Kimberly Rider,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186642,Molly Anderson,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89475,Carrieann Dixon,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145386,Casey Burger,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167578,Karin Steninger,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207180,Emily Jeffs,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187858,Rachel DeHoff,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172811,Lauren Maki,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75179,jenny benitez,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99793,Aurora Russo,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168696,Maggie Fischer,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189625,Kristine Farinas,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130356,Morgen Larsen,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122455,Jill Emeno,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172275,Dorene Swanson,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175812,Michelle Pardee,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155481,Katherine Curtin,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147333,Caitlin Krupka,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147495,Julie Haviland,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155791,Jessica Turner,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176173,Sami Bugeja,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206916,Hannah Clark,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167473,Carla Letourneau,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165669,Melissa Russo,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163279,Lexie Dawson,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131655,Tao Tao Wang,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112884,Shay Bloomquist,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166545,LUCIANA HAGA,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152118,Cristina Vetro,I-Women,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4644,Camille Carleton,I-Women,,,187.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121893,Kashayla Stanford,I-Women,,,163.0,2246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7750,Wendy Paylor,I-Women,,,162.0,2371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148198,Lynette York,I-Women,,,162.0,2441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148488,Kathryn Kelly,I-Women,,,160.0,2814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132616,Raquel Woods,I-Women,,,174.0,884.0,303.0,1945.0,0.0,0.0,0.0,0.0,0.0,0.0
173834,Amanda Young,I-Women,,,159.0,3111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127967,Gretchen Stramel,I-Women,,,167.0,1547.0,300.0,2292.0,0.0,0.0,0.0,0.0,0.0,0.0
87671,Kiery Glover,I-Women,,,155.0,4220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50624,Amanda Brush,I-Women,,,155.0,4407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52433,Katie Long,I-Women,,,155.0,4416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172458,Amy Levens,I-Women,,,161.0,2502.0,303.0,1945.0,0.0,0.0,0.0,0.0,0.0,0.0
9164,Tiffanie Meekins,I-Women,,,167.0,1632.0,302.0,2050.0,248.0,857.0,0.0,0.0,0.0,0.0
168741,Haley Huskins,I-Women,,,154.0,4664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24731,Merisa Downs,I-Women,,,160.0,2718.0,300.0,2292.0,0.0,0.0,0.0,0.0,0.0,0.0
37521,Abby Bruning,I-Women,,,157.0,3513.0,309.0,1516.0,0.0,0.0,0.0,0.0,0.0,0.0
9612,Jai Watson,I-Women,,,153.0,5044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118343,Talya Rubin,I-Women,,,153.0,5056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167828,Kriston Nunes,I-Women,,,153.0,5107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15742,Jessica Ling,I-Women,,,153.0,5169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60572,Paige Kline,I-Women,,,169.0,1347.0,286.0,4190.0,0.0,0.0,0.0,0.0,0.0,0.0
209438,sam miner,I-Women,,,152.0,5624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8515,Natália Pinheiro,I-Women,,,152.0,5648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65589,Skye Butman,I-Women,,,166.0,1796.0,288.0,3874.0,0.0,0.0,0.0,0.0,0.0,0.0
73299,MEGAN GODDARD,I-Women,,,152.0,5861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139704,Alison Heinz,I-Women,,,156.0,3886.0,301.0,2147.0,0.0,0.0,0.0,0.0,0.0,0.0
130825,Candace Dyer,I-Women,,,155.0,4200.0,303.0,1945.0,0.0,0.0,0.0,0.0,0.0,0.0
29360,Sara West,I-Women,,,159.0,3085.0,294.0,3108.0,0.0,0.0,0.0,0.0,0.0,0.0
114379,Gianna Bandoni,I-Women,,,151.0,6713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166475,Janelle Will,I-Women,,,150.0,6837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159611,Elizabeth Evans,I-Women,,,150.0,7051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162483,Jenny West,I-Women,,,150.0,7372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51991,Kirstie Buccellato,I-Women,,,156.0,3774.0,308.0,1567.0,243.0,2085.0,0.0,0.0,0.0,0.0
183019,Vanessa Diaz,I-Women,,,154.0,4672.0,296.0,2844.0,0.0,0.0,0.0,0.0,0.0,0.0
138693,Kristin Scarella,I-Women,,,150.0,7704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8731,sabrina gipson,I-Women,,,150.0,7968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52135,Jennifer Kirk,I-Women,,,158.0,3273.0,291.0,3463.0,246.0,1273.0,0.0,0.0,0.0,0.0
118022,Holly Lindberg,I-Women,,,157.0,3503.0,283.0,4637.0,0.0,0.0,0.0,0.0,0.0,0.0
166372,Alex Thomas,I-Women,,,150.0,8212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15874,Melyssa Schug,I-Women,,,150.0,8372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133548,Tara Cobb,I-Women,,,150.0,8869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15241,Ellen Openshaw,I-Women,,,161.0,2548.0,297.0,2741.0,240.0,3759.0,0.0,0.0,0.0,0.0
19628,nicole kemp,I-Women,,,150.0,9086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200929,Hannah Van Winkle,I-Women,,,150.0,9114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88556,Kym Cerveny,I-Women,,,150.0,9186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34664,Erin Mulvey,I-Women,,,150.0,9186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66467,Daniele Leite,I-Women,,,150.0,9306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184384,Heidi Watterson,I-Women,,,150.0,9306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127901,Andrea Chinyere Ezie,I-Women,,,150.0,9306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112565,Katie Hollenbeck,I-Women,,,150.0,9420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146593,Niki Tyson,I-Women,,,150.0,9458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76284,Paula Ryan,I-Women,,,150.0,9489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22663,Victoria Blood,I-Women,,,150.0,8757.0,323.0,763.0,0.0,0.0,0.0,0.0,0.0,0.0
198227,Maude Larocque,I-Women,,,157.0,3585.0,273.0,5944.0,0.0,0.0,0.0,0.0,0.0,0.0
32226,Mary Smith,I-Women,,,150.0,9531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168834,Kristen Henkels,I-Women,,,150.0,9755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10464,Krystal Carney,I-Women,,,165.0,1871.0,265.0,7968.0,0.0,0.0,0.0,0.0,0.0,0.0
146770,JODIE MCGLONE,I-Women,,,150.0,10094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45826,erica celini,I-Women,,,150.0,10094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126785,Heidi Hilliard,I-Women,,,166.0,1739.0,289.0,3738.0,240.0,4740.0,0.0,0.0,0.0,0.0
199424,Jessica Themak,I-Women,,,150.0,7414.0,295.0,2962.0,0.0,0.0,0.0,0.0,0.0,0.0
5983,Andrea Kanterman,I-Women,,,150.0,7443.0,295.0,2962.0,0.0,0.0,0.0,0.0,0.0,0.0
130768,Samantha Cleary,I-Women,,,150.0,10413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187824,Thea Curtin,I-Women,,,150.0,10636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150248,Jenn DeSimone,I-Women,,,150.0,10767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47071,Tami pelkey,I-Women,,,150.0,10767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187422,Audrey Banada,I-Women,,,150.0,10859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114115,lael kassem,I-Women,,,151.0,6004.0,315.0,1188.0,240.0,3676.0,0.0,0.0,0.0,0.0
7716,Lydia Novonty,I-Women,,,150.0,6893.0,326.0,653.0,240.0,3661.0,0.0,0.0,0.0,0.0
37472,Natalie Nguyen,I-Women,,,152.0,5805.0,275.0,5533.0,0.0,0.0,0.0,0.0,0.0,0.0
122680,Lauren Widner,I-Women,,,150.0,11397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204404,Sarah Carson,I-Women,,,150.0,11431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109278,Sabrina Jennings,I-Women,,,156.0,3854.0,271.0,6342.0,246.0,1287.0,0.0,0.0,0.0,0.0
121042,Keela Kuhlers,I-Women,,,150.0,11644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86718,Tess Hedblom,I-Women,,,150.0,11644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185179,Ulrika Bergvall,I-Women,,,150.0,11736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175875,Alexandra Christian,I-Women,,,150.0,11864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34142,Gay Tanaka,I-Women,,,150.0,12032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47485,Ali Cosentino,I-Women,,,150.0,12072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58733,Jaquie Barber,I-Women,,,150.0,8611.0,291.0,3463.0,0.0,0.0,0.0,0.0,0.0,0.0
47586,Amy Lim,I-Women,,,150.0,12126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150533,Barbie Moliere,I-Women,,,150.0,12126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43226,clare jongebloed,I-Women,,,159.0,3140.0,260.0,9093.0,0.0,0.0,0.0,0.0,0.0,0.0
46876,Lori Supek,I-Women,,,154.0,4844.0,268.0,7446.0,0.0,0.0,0.0,0.0,0.0,0.0
53193,shelby hunsinger,I-Women,,,150.0,8344.0,287.0,4040.0,0.0,0.0,0.0,0.0,0.0,0.0
110736,Kasey Rivas,I-Women,,,152.0,5562.0,288.0,3874.0,241.0,2962.0,0.0,0.0,0.0,0.0
75528,Natalie Gafford,I-Women,,,150.0,12534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113745,Amanda Meddaugh,I-Women,,,150.0,12571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128739,Michelle Williams,I-Women,,,150.0,8903.0,289.0,3738.0,0.0,0.0,0.0,0.0,0.0,0.0
182086,Rachel Spicer,I-Women,,,155.0,4460.0,264.0,8189.0,0.0,0.0,0.0,0.0,0.0,0.0
173583,Lauren Brady,I-Women,,,150.0,12744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54638,Samantha ORourke,I-Women,,,150.0,12821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164803,Sophie Rodie,I-Women,,,150.0,13177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71190,Crystal Colvin,I-Women,,,150.0,7037.0,272.0,6151.0,0.0,0.0,0.0,0.0,0.0,0.0
162838,Kelly DiFoggio,I-Women,,,150.0,13209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98826,Danielle Rabkin,I-Women,,,150.0,8106.0,278.0,5149.0,0.0,0.0,0.0,0.0,0.0,0.0
145051,Christine Jones,I-Women,,,150.0,12691.0,328.0,571.0,0.0,0.0,0.0,0.0,0.0,0.0
78172,Holly Wadman,I-Women,,,150.0,13279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65277,Lindsey Surrency,I-Women,,,150.0,7252.0,272.0,6151.0,0.0,0.0,0.0,0.0,0.0,0.0
166552,Christine Mondragon,I-Women,,,150.0,13636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40302,Blanca kelley,I-Women,,,167.0,1575.0,288.0,3874.0,240.0,8228.0,0.0,0.0,0.0,0.0
161365,Amanda Coltrinari,I-Women,,,150.0,13716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186580,Rachelle Anderson,I-Women,,,150.0,13766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130012,Candice Mohs,I-Women,,,150.0,13868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103618,Cristina DeTagle,I-Women,,,157.0,3693.0,262.0,8620.0,244.0,1634.0,0.0,0.0,0.0,0.0
196010,Laine Margolin,I-Women,,,150.0,8414.0,275.0,5533.0,0.0,0.0,0.0,0.0,0.0,0.0
102873,Brielle Atkin,I-Women,,,149.0,14170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166630,Kelcy McKenna,I-Women,,,151.0,6487.0,289.0,3738.0,240.0,3993.0,0.0,0.0,0.0,0.0
168963,Amanda Small,I-Women,,,149.0,14229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162759,Léa Brassard,I-Women,,,149.0,14248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187628,Ali Schirra,I-Women,,,150.0,9245.0,279.0,5053.0,0.0,0.0,0.0,0.0,0.0,0.0
18544,Carolyn Gratton,I-Women,,,148.0,14353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89754,Hannah Kahn,I-Women,,,148.0,14453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113426,Kira Lawson,I-Women,,,148.0,14479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40865,Rachel Weaver,I-Women,,,153.0,5191.0,259.0,9347.0,0.0,0.0,0.0,0.0,0.0,0.0
18074,Natalie Murphy,I-Women,,,150.0,10499.0,287.0,4040.0,0.0,0.0,0.0,0.0,0.0,0.0
188230,Caitlin Szczepinski,I-Women,,,147.0,14629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200397,Kara Kendle,I-Women,,,147.0,14643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71868,Nicole Helfenberger,I-Women,,,146.0,14766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197336,Crystal Olson,I-Women,,,146.0,14769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20649,Martine Bertrand,I-Women,,,146.0,14775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180679,Amanda Calderone,I-Women,,,152.0,5818.0,300.0,2292.0,240.0,6675.0,0.0,0.0,0.0,0.0
65881,Emily Porterfield,I-Women,,,150.0,8457.0,298.0,2661.0,240.0,3696.0,0.0,0.0,0.0,0.0
186319,Cassie Powell,I-Women,,,155.0,4410.0,255.0,10429.0,0.0,0.0,0.0,0.0,0.0,0.0
77676,Amiko Glasford,I-Women,,,146.0,14896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112715,Jillian Greene,I-Women,,,152.0,5632.0,259.0,9347.0,0.0,0.0,0.0,0.0,0.0,0.0
